Namespace(all_use=False, backbone='default', batch_interval=10, batch_size=128, checkpoint='checkpoint', checkpoint_dir='exp_record/MCD_REPRODUCTION\\mnist_usps_not_all\\checkpoint', cuda=True, ensemble_alpha=0.8, eval_only=False, grl_coefficient_upper=1.0, image_size=32, lr=0.0002, max_epoch=200, mixup_beta=0.5, no_cuda=False, num_classes=10, num_k=4, one_step=False, optimizer='adam', rampup_length=10, resume_epoch=0, save_epoch_interval=20, save_model=True, seed=1, source='mnist', source_loader='mcd', supplementary_info='solver_fixed.py, --one_step=False', target='usps', target_loader='mcd', use_abs_diff=False, weight_consistency=0.1, weight_consistency_upper=1.0, weight_discrepancy_upper=1.0)
Train Epoch:0 [batch_index:0]	Loss1:2.370433	Loss2:2.374355	Discrepancy:0.055470
Train Epoch:132 [batch_index:10]	Loss1:0.025077	Loss2:0.017263	Discrepancy:0.027214
Train Epoch:133 [batch_index:0]	Loss1:0.014194	Loss2:0.010514	Discrepancy:0.021277
Train Epoch:133 [batch_index:10]	Loss1:0.021563	Loss2:0.013949	Discrepancy:0.018509
Train Epoch:134 [batch_index:0]	Loss1:0.010413	Loss2:0.009245	Discrepancy:0.014715
Train Epoch:134 [batch_index:10]	Loss1:0.015004	Loss2:0.030566	Discrepancy:0.015161
Train Epoch:135 [batch_index:0]	Loss1:0.027207	Loss2:0.019956	Discrepancy:0.019386
Train Epoch:135 [batch_index:10]	Loss1:0.014995	Loss2:0.005610	Discrepancy:0.020959
Train Epoch:136 [batch_index:0]	Loss1:0.011845	Loss2:0.014962	Discrepancy:0.022365
Train Epoch:136 [batch_index:10]	Loss1:0.013591	Loss2:0.023527	Discrepancy:0.015952
Train Epoch:137 [batch_index:0]	Loss1:0.039442	Loss2:0.012489	Discrepancy:0.017028
Train Epoch:137 [batch_index:10]	Loss1:0.057829	Loss2:0.031480	Discrepancy:0.013000
Train Epoch:138 [batch_index:0]	Loss1:0.013811	Loss2:0.033288	Discrepancy:0.017227
Train Epoch:138 [batch_index:10]	Loss1:0.016612	Loss2:0.017516	Discrepancy:0.020527
Train Epoch:139 [batch_index:0]	Loss1:0.013501	Loss2:0.022042	Discrepancy:0.021372
Train Epoch:139 [batch_index:10]	Loss1:0.016897	Loss2:0.011331	Discrepancy:0.018457
Train Epoch:140 [batch_index:0]	Loss1:0.018863	Loss2:0.025361	Discrepancy:0.014885
Train Epoch:140 [batch_index:10]	Loss1:0.019224	Loss2:0.052635	Discrepancy:0.012760
Train Epoch:141 [batch_index:0]	Loss1:0.011780	Loss2:0.023856	Discrepancy:0.018482
Train Epoch:141 [batch_index:10]	Loss1:0.016223	Loss2:0.014401	Discrepancy:0.016993
Train Epoch:142 [batch_index:0]	Loss1:0.010694	Loss2:0.006567	Discrepancy:0.015668
Train Epoch:142 [batch_index:10]	Loss1:0.016617	Loss2:0.018621	Discrepancy:0.017312
Train Epoch:143 [batch_index:0]	Loss1:0.033741	Loss2:0.009777	Discrepancy:0.012247
Train Epoch:143 [batch_index:10]	Loss1:0.026541	Loss2:0.082253	Discrepancy:0.015748
Train Epoch:144 [batch_index:0]	Loss1:0.028160	Loss2:0.011799	Discrepancy:0.010880
Train Epoch:144 [batch_index:10]	Loss1:0.015626	Loss2:0.019177	Discrepancy:0.016531
Train Epoch:145 [batch_index:0]	Loss1:0.042936	Loss2:0.022379	Discrepancy:0.014025
Train Epoch:145 [batch_index:10]	Loss1:0.011023	Loss2:0.023081	Discrepancy:0.014861
Train Epoch:146 [batch_index:0]	Loss1:0.048513	Loss2:0.014542	Discrepancy:0.015458
Train Epoch:146 [batch_index:10]	Loss1:0.017058	Loss2:0.012434	Discrepancy:0.014584
Train Epoch:147 [batch_index:0]	Loss1:0.025176	Loss2:0.016307	Discrepancy:0.017917
Train Epoch:147 [batch_index:10]	Loss1:0.005298	Loss2:0.012170	Discrepancy:0.013377
Train Epoch:148 [batch_index:0]	Loss1:0.034957	Loss2:0.022004	Discrepancy:0.020101
Train Epoch:148 [batch_index:10]	Loss1:0.026728	Loss2:0.008785	Discrepancy:0.016795
Train Epoch:149 [batch_index:0]	Loss1:0.049421	Loss2:0.024173	Discrepancy:0.021846
Train Epoch:149 [batch_index:10]	Loss1:0.006096	Loss2:0.013324	Discrepancy:0.018427
Train Epoch:150 [batch_index:0]	Loss1:0.028257	Loss2:0.027074	Discrepancy:0.017322
Train Epoch:150 [batch_index:10]	Loss1:0.014939	Loss2:0.011864	Discrepancy:0.016015
Train Epoch:151 [batch_index:0]	Loss1:0.038870	Loss2:0.007578	Discrepancy:0.019153
Train Epoch:151 [batch_index:10]	Loss1:0.015661	Loss2:0.021797	Discrepancy:0.014003
Train Epoch:152 [batch_index:0]	Loss1:0.049720	Loss2:0.021148	Discrepancy:0.018071
Train Epoch:152 [batch_index:10]	Loss1:0.015687	Loss2:0.007071	Discrepancy:0.018852
Train Epoch:153 [batch_index:0]	Loss1:0.009781	Loss2:0.046502	Discrepancy:0.019213
Train Epoch:153 [batch_index:10]	Loss1:0.020481	Loss2:0.026033	Discrepancy:0.013494
Train Epoch:154 [batch_index:0]	Loss1:0.014251	Loss2:0.017141	Discrepancy:0.018732
Train Epoch:154 [batch_index:10]	Loss1:0.006160	Loss2:0.021467	Discrepancy:0.014355
Train Epoch:155 [batch_index:0]	Loss1:0.022568	Loss2:0.021427	Discrepancy:0.013477
Train Epoch:155 [batch_index:10]	Loss1:0.010367	Loss2:0.006029	Discrepancy:0.015355
Train Epoch:156 [batch_index:0]	Loss1:0.019777	Loss2:0.030094	Discrepancy:0.019930
Train Epoch:156 [batch_index:10]	Loss1:0.008452	Loss2:0.017067	Discrepancy:0.013889
Train Epoch:157 [batch_index:0]	Loss1:0.016273	Loss2:0.015492	Discrepancy:0.009890
Train Epoch:157 [batch_index:10]	Loss1:0.011239	Loss2:0.037733	Discrepancy:0.013320
Train Epoch:158 [batch_index:0]	Loss1:0.013586	Loss2:0.015396	Discrepancy:0.021464
Train Epoch:158 [batch_index:10]	Loss1:0.018688	Loss2:0.015495	Discrepancy:0.020564
Train Epoch:159 [batch_index:0]	Loss1:0.005706	Loss2:0.011410	Discrepancy:0.021326
Train Epoch:159 [batch_index:10]	Loss1:0.020310	Loss2:0.018362	Discrepancy:0.014659
Train Epoch:160 [batch_index:0]	Loss1:0.021178	Loss2:0.029487	Discrepancy:0.009335
Train Epoch:160 [batch_index:10]	Loss1:0.014737	Loss2:0.010045	Discrepancy:0.022090
Train Epoch:161 [batch_index:0]	Loss1:0.007964	Loss2:0.034088	Discrepancy:0.013146
Train Epoch:161 [batch_index:10]	Loss1:0.011267	Loss2:0.017737	Discrepancy:0.012633
Train Epoch:162 [batch_index:0]	Loss1:0.021034	Loss2:0.024617	Discrepancy:0.018673
Train Epoch:162 [batch_index:10]	Loss1:0.017995	Loss2:0.010391	Discrepancy:0.009901
Train Epoch:163 [batch_index:0]	Loss1:0.029454	Loss2:0.038112	Discrepancy:0.017276
Train Epoch:163 [batch_index:10]	Loss1:0.016329	Loss2:0.079875	Discrepancy:0.015056
Train Epoch:164 [batch_index:0]	Loss1:0.041086	Loss2:0.057902	Discrepancy:0.017415
Train Epoch:164 [batch_index:10]	Loss1:0.016388	Loss2:0.015915	Discrepancy:0.018590
Train Epoch:165 [batch_index:0]	Loss1:0.033015	Loss2:0.015497	Discrepancy:0.015220
Train Epoch:165 [batch_index:10]	Loss1:0.017346	Loss2:0.015019	Discrepancy:0.012418
Train Epoch:166 [batch_index:0]	Loss1:0.026156	Loss2:0.015610	Discrepancy:0.013396
Train Epoch:166 [batch_index:10]	Loss1:0.038458	Loss2:0.025159	Discrepancy:0.018548
Train Epoch:167 [batch_index:0]	Loss1:0.018599	Loss2:0.023323	Discrepancy:0.011206
Train Epoch:167 [batch_index:10]	Loss1:0.010122	Loss2:0.012203	Discrepancy:0.019940
Train Epoch:168 [batch_index:0]	Loss1:0.009609	Loss2:0.004894	Discrepancy:0.013505
Train Epoch:168 [batch_index:10]	Loss1:0.050593	Loss2:0.034280	Discrepancy:0.015264
Train Epoch:169 [batch_index:0]	Loss1:0.012607	Loss2:0.022478	Discrepancy:0.017942
Train Epoch:169 [batch_index:10]	Loss1:0.011283	Loss2:0.007609	Discrepancy:0.020764
Train Epoch:170 [batch_index:0]	Loss1:0.014758	Loss2:0.012868	Discrepancy:0.019405
Train Epoch:170 [batch_index:10]	Loss1:0.038425	Loss2:0.016530	Discrepancy:0.013664
Train Epoch:171 [batch_index:0]	Loss1:0.016798	Loss2:0.005674	Discrepancy:0.018597
Train Epoch:171 [batch_index:10]	Loss1:0.020186	Loss2:0.021812	Discrepancy:0.020102
Train Epoch:172 [batch_index:0]	Loss1:0.028285	Loss2:0.018030	Discrepancy:0.020640
Train Epoch:172 [batch_index:10]	Loss1:0.020178	Loss2:0.021932	Discrepancy:0.020466
Train Epoch:173 [batch_index:0]	Loss1:0.014239	Loss2:0.020895	Discrepancy:0.013236
Train Epoch:173 [batch_index:10]	Loss1:0.019202	Loss2:0.012802	Discrepancy:0.023521
Train Epoch:174 [batch_index:0]	Loss1:0.019126	Loss2:0.017036	Discrepancy:0.017736
Train Epoch:174 [batch_index:10]	Loss1:0.017571	Loss2:0.008560	Discrepancy:0.013790
Train Epoch:175 [batch_index:0]	Loss1:0.022770	Loss2:0.009544	Discrepancy:0.015880
Train Epoch:175 [batch_index:10]	Loss1:0.008474	Loss2:0.022391	Discrepancy:0.013624
Train Epoch:176 [batch_index:0]	Loss1:0.017369	Loss2:0.019835	Discrepancy:0.013941
Train Epoch:176 [batch_index:10]	Loss1:0.018669	Loss2:0.022558	Discrepancy:0.019337
Train Epoch:177 [batch_index:0]	Loss1:0.013247	Loss2:0.008537	Discrepancy:0.020680
Train Epoch:177 [batch_index:10]	Loss1:0.021432	Loss2:0.024320	Discrepancy:0.012664
Train Epoch:178 [batch_index:0]	Loss1:0.013905	Loss2:0.016234	Discrepancy:0.019673
Train Epoch:178 [batch_index:10]	Loss1:0.016728	Loss2:0.013955	Discrepancy:0.019300
Train Epoch:179 [batch_index:0]	Loss1:0.009688	Loss2:0.009093	Discrepancy:0.012303
Train Epoch:179 [batch_index:10]	Loss1:0.020107	Loss2:0.019995	Discrepancy:0.021038
Train Epoch:180 [batch_index:0]	Loss1:0.021316	Loss2:0.025423	Discrepancy:0.015074
Train Epoch:180 [batch_index:10]	Loss1:0.028887	Loss2:0.014235	Discrepancy:0.020296
Train Epoch:181 [batch_index:0]	Loss1:0.011621	Loss2:0.011209	Discrepancy:0.016249
Train Epoch:181 [batch_index:10]	Loss1:0.016140	Loss2:0.032350	Discrepancy:0.018326
Train Epoch:182 [batch_index:0]	Loss1:0.010621	Loss2:0.003674	Discrepancy:0.015233
Train Epoch:182 [batch_index:10]	Loss1:0.008885	Loss2:0.014967	Discrepancy:0.017757
Train Epoch:183 [batch_index:0]	Loss1:0.023131	Loss2:0.012850	Discrepancy:0.012188
Train Epoch:183 [batch_index:10]	Loss1:0.007267	Loss2:0.018300	Discrepancy:0.017839
Train Epoch:184 [batch_index:0]	Loss1:0.008126	Loss2:0.008465	Discrepancy:0.019599
Train Epoch:184 [batch_index:10]	Loss1:0.012640	Loss2:0.006460	Discrepancy:0.010786
Train Epoch:185 [batch_index:0]	Loss1:0.013592	Loss2:0.013180	Discrepancy:0.014807
Train Epoch:185 [batch_index:10]	Loss1:0.015527	Loss2:0.008550	Discrepancy:0.014652
Train Epoch:186 [batch_index:0]	Loss1:0.026442	Loss2:0.024916	Discrepancy:0.016087
Train Epoch:186 [batch_index:10]	Loss1:0.013957	Loss2:0.013919	Discrepancy:0.010307
Train Epoch:187 [batch_index:0]	Loss1:0.007959	Loss2:0.015569	Discrepancy:0.017201
Train Epoch:187 [batch_index:10]	Loss1:0.007238	Loss2:0.008249	Discrepancy:0.021058
Train Epoch:188 [batch_index:0]	Loss1:0.009206	Loss2:0.016841	Discrepancy:0.015199
Train Epoch:188 [batch_index:10]	Loss1:0.018716	Loss2:0.009937	Discrepancy:0.011934
Train Epoch:189 [batch_index:0]	Loss1:0.017193	Loss2:0.010486	Discrepancy:0.016140
Train Epoch:189 [batch_index:10]	Loss1:0.014615	Loss2:0.020248	Discrepancy:0.015550
Train Epoch:190 [batch_index:0]	Loss1:0.021523	Loss2:0.008653	Discrepancy:0.021225
Train Epoch:190 [batch_index:10]	Loss1:0.009487	Loss2:0.012048	Discrepancy:0.011511
Train Epoch:191 [batch_index:0]	Loss1:0.020661	Loss2:0.015332	Discrepancy:0.009178
Train Epoch:191 [batch_index:10]	Loss1:0.030920	Loss2:0.004673	Discrepancy:0.015745
Train Epoch:192 [batch_index:0]	Loss1:0.009019	Loss2:0.023533	Discrepancy:0.016485
Train Epoch:192 [batch_index:10]	Loss1:0.012606	Loss2:0.012849	Discrepancy:0.011107
Train Epoch:193 [batch_index:0]	Loss1:0.010616	Loss2:0.007342	Discrepancy:0.019419
Train Epoch:193 [batch_index:10]	Loss1:0.021704	Loss2:0.010055	Discrepancy:0.012913
Train Epoch:194 [batch_index:0]	Loss1:0.008055	Loss2:0.013185	Discrepancy:0.013787
Train Epoch:194 [batch_index:10]	Loss1:0.032047	Loss2:0.010142	Discrepancy:0.009873
Train Epoch:195 [batch_index:0]	Loss1:0.023121	Loss2:0.018592	Discrepancy:0.019985
Train Epoch:195 [batch_index:10]	Loss1:0.029536	Loss2:0.009961	Discrepancy:0.014330
Train Epoch:196 [batch_index:0]	Loss1:0.026727	Loss2:0.026256	Discrepancy:0.015179
Train Epoch:196 [batch_index:10]	Loss1:0.016180	Loss2:0.009801	Discrepancy:0.012356
Train Epoch:197 [batch_index:0]	Loss1:0.022879	Loss2:0.036009	Discrepancy:0.014780
Train Epoch:197 [batch_index:10]	Loss1:0.016547	Loss2:0.011896	Discrepancy:0.011805
Train Epoch:198 [batch_index:0]	Loss1:0.017858	Loss2:0.017869	Discrepancy:0.013870
Train Epoch:198 [batch_index:10]	Loss1:0.022252	Loss2:0.007896	Discrepancy:0.014808
Train Epoch:199 [batch_index:0]	Loss1:0.019343	Loss2:0.029896	Discrepancy:0.009160
Train Epoch:199 [batch_index:10]	Loss1:0.014548	Loss2:0.031369	Discrepancy:0.021602
