Namespace(all_use=False, backbone='default', batch_interval=10, batch_size=128, checkpoint='checkpoint', checkpoint_dir='exp_record/MCD_REPRODUCTION\\mnist_usps_not_all\\checkpoint', cuda=True, ensemble_alpha=0.8, eval_only=False, grl_coefficient_upper=1.0, image_size=32, lr=0.0002, max_epoch=200, mixup_beta=0.5, no_cuda=False, num_classes=10, num_k=4, one_step=False, optimizer='adam', rampup_length=10, resume_epoch=0, save_epoch_interval=20, save_model=True, seed=1, source='usps', source_loader='mcd', supplementary_info='solver_fixed.py, --one_step=False', target='mnist', target_loader='mcd', use_abs_diff=False, weight_consistency=0.1, weight_consistency_upper=1.0, weight_discrepancy_upper=1.0)
Train Epoch:0 [batch_index:0]	Loss1:2.474734	Loss2:2.370584	Discrepancy:0.054068
Train Epoch:132 [batch_index:10]	Loss1:0.062027	Loss2:0.052230	Discrepancy:0.034941
Train Epoch:133 [batch_index:0]	Loss1:0.120941	Loss2:0.081611	Discrepancy:0.039426
Train Epoch:133 [batch_index:10]	Loss1:0.033391	Loss2:0.077262	Discrepancy:0.034639
Train Epoch:134 [batch_index:0]	Loss1:0.037554	Loss2:0.046022	Discrepancy:0.036049
Train Epoch:134 [batch_index:10]	Loss1:0.026628	Loss2:0.033956	Discrepancy:0.038806
Train Epoch:135 [batch_index:0]	Loss1:0.044536	Loss2:0.070058	Discrepancy:0.042558
Train Epoch:135 [batch_index:10]	Loss1:0.108190	Loss2:0.108978	Discrepancy:0.040766
Train Epoch:136 [batch_index:0]	Loss1:0.028457	Loss2:0.029746	Discrepancy:0.042446
Train Epoch:136 [batch_index:10]	Loss1:0.035526	Loss2:0.044518	Discrepancy:0.034453
Train Epoch:137 [batch_index:0]	Loss1:0.034633	Loss2:0.062585	Discrepancy:0.029417
Train Epoch:137 [batch_index:10]	Loss1:0.022521	Loss2:0.037534	Discrepancy:0.029900
Train Epoch:138 [batch_index:0]	Loss1:0.021875	Loss2:0.046598	Discrepancy:0.035130
Train Epoch:138 [batch_index:10]	Loss1:0.079836	Loss2:0.052661	Discrepancy:0.028359
Train Epoch:139 [batch_index:0]	Loss1:0.110594	Loss2:0.249708	Discrepancy:0.031258
Train Epoch:139 [batch_index:10]	Loss1:0.034137	Loss2:0.036750	Discrepancy:0.037025
Train Epoch:140 [batch_index:0]	Loss1:0.052162	Loss2:0.022245	Discrepancy:0.030874
Train Epoch:140 [batch_index:10]	Loss1:0.042088	Loss2:0.044926	Discrepancy:0.036636
Train Epoch:141 [batch_index:0]	Loss1:0.085235	Loss2:0.074372	Discrepancy:0.031284
Train Epoch:141 [batch_index:10]	Loss1:0.042379	Loss2:0.027824	Discrepancy:0.029944
Train Epoch:142 [batch_index:0]	Loss1:0.048306	Loss2:0.043786	Discrepancy:0.027351
Train Epoch:142 [batch_index:10]	Loss1:0.047307	Loss2:0.030586	Discrepancy:0.032759
Train Epoch:143 [batch_index:0]	Loss1:0.040444	Loss2:0.032271	Discrepancy:0.033101
Train Epoch:143 [batch_index:10]	Loss1:0.032240	Loss2:0.041439	Discrepancy:0.031525
Train Epoch:144 [batch_index:0]	Loss1:0.168594	Loss2:0.119052	Discrepancy:0.037524
Train Epoch:144 [batch_index:10]	Loss1:0.092823	Loss2:0.117235	Discrepancy:0.037859
Train Epoch:145 [batch_index:0]	Loss1:0.066643	Loss2:0.028434	Discrepancy:0.042672
Train Epoch:145 [batch_index:10]	Loss1:0.138214	Loss2:0.067803	Discrepancy:0.042128
Train Epoch:146 [batch_index:0]	Loss1:0.106232	Loss2:0.045444	Discrepancy:0.047227
Train Epoch:146 [batch_index:10]	Loss1:0.103182	Loss2:0.054822	Discrepancy:0.035417
Train Epoch:147 [batch_index:0]	Loss1:0.047933	Loss2:0.032686	Discrepancy:0.035004
Train Epoch:147 [batch_index:10]	Loss1:0.046819	Loss2:0.060129	Discrepancy:0.036651
Train Epoch:148 [batch_index:0]	Loss1:0.045013	Loss2:0.043941	Discrepancy:0.032462
Train Epoch:148 [batch_index:10]	Loss1:0.027415	Loss2:0.031170	Discrepancy:0.034703
Train Epoch:149 [batch_index:0]	Loss1:0.040990	Loss2:0.060705	Discrepancy:0.034086
Train Epoch:149 [batch_index:10]	Loss1:0.170436	Loss2:0.076806	Discrepancy:0.031051
Train Epoch:150 [batch_index:0]	Loss1:0.031775	Loss2:0.030109	Discrepancy:0.038053
Train Epoch:150 [batch_index:10]	Loss1:0.022080	Loss2:0.021661	Discrepancy:0.026919
Train Epoch:151 [batch_index:0]	Loss1:0.056603	Loss2:0.033826	Discrepancy:0.034148
Train Epoch:151 [batch_index:10]	Loss1:0.025839	Loss2:0.015678	Discrepancy:0.036149
Train Epoch:152 [batch_index:0]	Loss1:0.040450	Loss2:0.029384	Discrepancy:0.033491
Train Epoch:152 [batch_index:10]	Loss1:0.029175	Loss2:0.039044	Discrepancy:0.031070
Train Epoch:153 [batch_index:0]	Loss1:0.037814	Loss2:0.021331	Discrepancy:0.037608
Train Epoch:153 [batch_index:10]	Loss1:0.032839	Loss2:0.029114	Discrepancy:0.038536
Train Epoch:154 [batch_index:0]	Loss1:0.042674	Loss2:0.049506	Discrepancy:0.034688
Train Epoch:154 [batch_index:10]	Loss1:0.032713	Loss2:0.027782	Discrepancy:0.032181
Train Epoch:155 [batch_index:0]	Loss1:0.030802	Loss2:0.028031	Discrepancy:0.034862
Train Epoch:155 [batch_index:10]	Loss1:0.058963	Loss2:0.030574	Discrepancy:0.034225
Train Epoch:156 [batch_index:0]	Loss1:0.025969	Loss2:0.018077	Discrepancy:0.042848
Train Epoch:156 [batch_index:10]	Loss1:0.032068	Loss2:0.046242	Discrepancy:0.030984
Train Epoch:157 [batch_index:0]	Loss1:0.054698	Loss2:0.019032	Discrepancy:0.034644
Train Epoch:157 [batch_index:10]	Loss1:0.045367	Loss2:0.019773	Discrepancy:0.032361
Train Epoch:158 [batch_index:0]	Loss1:0.038032	Loss2:0.030662	Discrepancy:0.039180
Train Epoch:158 [batch_index:10]	Loss1:0.028267	Loss2:0.029958	Discrepancy:0.038800
Train Epoch:159 [batch_index:0]	Loss1:0.030543	Loss2:0.055184	Discrepancy:0.038948
Train Epoch:159 [batch_index:10]	Loss1:0.020883	Loss2:0.025075	Discrepancy:0.033077
Train Epoch:160 [batch_index:0]	Loss1:0.040617	Loss2:0.059218	Discrepancy:0.028899
Train Epoch:160 [batch_index:10]	Loss1:0.023539	Loss2:0.016681	Discrepancy:0.037385
Train Epoch:161 [batch_index:0]	Loss1:0.026508	Loss2:0.024867	Discrepancy:0.034619
Train Epoch:161 [batch_index:10]	Loss1:0.029164	Loss2:0.019734	Discrepancy:0.034277
Train Epoch:162 [batch_index:0]	Loss1:0.085393	Loss2:0.025310	Discrepancy:0.028597
Train Epoch:162 [batch_index:10]	Loss1:0.030278	Loss2:0.019421	Discrepancy:0.034023
Train Epoch:163 [batch_index:0]	Loss1:0.038438	Loss2:0.024014	Discrepancy:0.033193
Train Epoch:163 [batch_index:10]	Loss1:0.041194	Loss2:0.030840	Discrepancy:0.034233
Train Epoch:164 [batch_index:0]	Loss1:0.027839	Loss2:0.023477	Discrepancy:0.035161
Train Epoch:164 [batch_index:10]	Loss1:0.022761	Loss2:0.030445	Discrepancy:0.032873
Train Epoch:165 [batch_index:0]	Loss1:0.049494	Loss2:0.038158	Discrepancy:0.032341
Train Epoch:165 [batch_index:10]	Loss1:0.021532	Loss2:0.034055	Discrepancy:0.036563
Train Epoch:166 [batch_index:0]	Loss1:0.019680	Loss2:0.027254	Discrepancy:0.033519
Train Epoch:166 [batch_index:10]	Loss1:0.026430	Loss2:0.043596	Discrepancy:0.025223
Train Epoch:167 [batch_index:0]	Loss1:0.065967	Loss2:0.046392	Discrepancy:0.035401
Train Epoch:167 [batch_index:10]	Loss1:0.100799	Loss2:0.049996	Discrepancy:0.022486
Train Epoch:168 [batch_index:0]	Loss1:0.044792	Loss2:0.013862	Discrepancy:0.026834
Train Epoch:168 [batch_index:10]	Loss1:0.023980	Loss2:0.017007	Discrepancy:0.031556
Train Epoch:169 [batch_index:0]	Loss1:0.028597	Loss2:0.016417	Discrepancy:0.027233
Train Epoch:169 [batch_index:10]	Loss1:0.029700	Loss2:0.036166	Discrepancy:0.029577
Train Epoch:170 [batch_index:0]	Loss1:0.033380	Loss2:0.036589	Discrepancy:0.029227
Train Epoch:170 [batch_index:10]	Loss1:0.024249	Loss2:0.035525	Discrepancy:0.032524
Train Epoch:171 [batch_index:0]	Loss1:0.030370	Loss2:0.027614	Discrepancy:0.034077
Train Epoch:171 [batch_index:10]	Loss1:0.018649	Loss2:0.038060	Discrepancy:0.024403
Train Epoch:172 [batch_index:0]	Loss1:0.025025	Loss2:0.026727	Discrepancy:0.033021
Train Epoch:172 [batch_index:10]	Loss1:0.024672	Loss2:0.022632	Discrepancy:0.027109
Train Epoch:173 [batch_index:0]	Loss1:0.041955	Loss2:0.072420	Discrepancy:0.037534
Train Epoch:173 [batch_index:10]	Loss1:0.069569	Loss2:0.040477	Discrepancy:0.029002
Train Epoch:174 [batch_index:0]	Loss1:0.046683	Loss2:0.024220	Discrepancy:0.037308
Train Epoch:174 [batch_index:10]	Loss1:0.022421	Loss2:0.038115	Discrepancy:0.034096
Train Epoch:175 [batch_index:0]	Loss1:0.024637	Loss2:0.029740	Discrepancy:0.039823
Train Epoch:175 [batch_index:10]	Loss1:0.021895	Loss2:0.024492	Discrepancy:0.032168
Train Epoch:176 [batch_index:0]	Loss1:0.080714	Loss2:0.083206	Discrepancy:0.038591
Train Epoch:176 [batch_index:10]	Loss1:0.057505	Loss2:0.094123	Discrepancy:0.055819
Train Epoch:177 [batch_index:0]	Loss1:0.028302	Loss2:0.076264	Discrepancy:0.030119
Train Epoch:177 [batch_index:10]	Loss1:0.040442	Loss2:0.060128	Discrepancy:0.031673
Train Epoch:178 [batch_index:0]	Loss1:0.041639	Loss2:0.019320	Discrepancy:0.043111
Train Epoch:178 [batch_index:10]	Loss1:0.060494	Loss2:0.028228	Discrepancy:0.033218
Train Epoch:179 [batch_index:0]	Loss1:0.035092	Loss2:0.016902	Discrepancy:0.039541
Train Epoch:179 [batch_index:10]	Loss1:0.034103	Loss2:0.033042	Discrepancy:0.039189
Train Epoch:180 [batch_index:0]	Loss1:0.046960	Loss2:0.019046	Discrepancy:0.034049
Train Epoch:180 [batch_index:10]	Loss1:0.066051	Loss2:0.060859	Discrepancy:0.028889
Train Epoch:181 [batch_index:0]	Loss1:0.019843	Loss2:0.019262	Discrepancy:0.027859
Train Epoch:181 [batch_index:10]	Loss1:0.032830	Loss2:0.047775	Discrepancy:0.037078
Train Epoch:182 [batch_index:0]	Loss1:0.021535	Loss2:0.049233	Discrepancy:0.027856
Train Epoch:182 [batch_index:10]	Loss1:0.011852	Loss2:0.035795	Discrepancy:0.037328
Train Epoch:183 [batch_index:0]	Loss1:0.053441	Loss2:0.042833	Discrepancy:0.044917
Train Epoch:183 [batch_index:10]	Loss1:0.069030	Loss2:0.024944	Discrepancy:0.040821
Train Epoch:184 [batch_index:0]	Loss1:0.032928	Loss2:0.034475	Discrepancy:0.026452
Train Epoch:184 [batch_index:10]	Loss1:0.019197	Loss2:0.033921	Discrepancy:0.025170
Train Epoch:185 [batch_index:0]	Loss1:0.020924	Loss2:0.022162	Discrepancy:0.033361
Train Epoch:185 [batch_index:10]	Loss1:0.021709	Loss2:0.023722	Discrepancy:0.034249
Train Epoch:186 [batch_index:0]	Loss1:0.067705	Loss2:0.095379	Discrepancy:0.031200
Train Epoch:186 [batch_index:10]	Loss1:0.069546	Loss2:0.063879	Discrepancy:0.035261
Train Epoch:187 [batch_index:0]	Loss1:0.057419	Loss2:0.036920	Discrepancy:0.033630
Train Epoch:187 [batch_index:10]	Loss1:0.008314	Loss2:0.019184	Discrepancy:0.034550
Train Epoch:188 [batch_index:0]	Loss1:0.038530	Loss2:0.017636	Discrepancy:0.027034
Train Epoch:188 [batch_index:10]	Loss1:0.055771	Loss2:0.085970	Discrepancy:0.039886
Train Epoch:189 [batch_index:0]	Loss1:0.039219	Loss2:0.038973	Discrepancy:0.035646
Train Epoch:189 [batch_index:10]	Loss1:0.045920	Loss2:0.014923	Discrepancy:0.028456
Train Epoch:190 [batch_index:0]	Loss1:0.035327	Loss2:0.021160	Discrepancy:0.037794
Train Epoch:190 [batch_index:10]	Loss1:0.034700	Loss2:0.016816	Discrepancy:0.032541
Train Epoch:191 [batch_index:0]	Loss1:0.027688	Loss2:0.035568	Discrepancy:0.025507
Train Epoch:191 [batch_index:10]	Loss1:0.048215	Loss2:0.021122	Discrepancy:0.034609
Train Epoch:192 [batch_index:0]	Loss1:0.029737	Loss2:0.014797	Discrepancy:0.037731
Train Epoch:192 [batch_index:10]	Loss1:0.065320	Loss2:0.015994	Discrepancy:0.027947
Train Epoch:193 [batch_index:0]	Loss1:0.028763	Loss2:0.014595	Discrepancy:0.035945
Train Epoch:193 [batch_index:10]	Loss1:0.021890	Loss2:0.023323	Discrepancy:0.034802
Train Epoch:194 [batch_index:0]	Loss1:0.033984	Loss2:0.037466	Discrepancy:0.034170
Train Epoch:194 [batch_index:10]	Loss1:0.016011	Loss2:0.018965	Discrepancy:0.022853
Train Epoch:195 [batch_index:0]	Loss1:0.056408	Loss2:0.021510	Discrepancy:0.037679
Train Epoch:195 [batch_index:10]	Loss1:0.036305	Loss2:0.047865	Discrepancy:0.036719
Train Epoch:196 [batch_index:0]	Loss1:0.025706	Loss2:0.017226	Discrepancy:0.026615
Train Epoch:196 [batch_index:10]	Loss1:0.025111	Loss2:0.019419	Discrepancy:0.022862
Train Epoch:197 [batch_index:0]	Loss1:0.021446	Loss2:0.045663	Discrepancy:0.033950
Train Epoch:197 [batch_index:10]	Loss1:0.019677	Loss2:0.013675	Discrepancy:0.031739
Train Epoch:198 [batch_index:0]	Loss1:0.066983	Loss2:0.025438	Discrepancy:0.024099
Train Epoch:198 [batch_index:10]	Loss1:0.020350	Loss2:0.055836	Discrepancy:0.028779
Train Epoch:199 [batch_index:0]	Loss1:0.064842	Loss2:0.061274	Discrepancy:0.022740
Train Epoch:199 [batch_index:10]	Loss1:0.032317	Loss2:0.012209	Discrepancy:0.024170
