Namespace(all_use=True, backbone='resnet18', batch_interval=10, batch_size=36, checkpoint='checkpoint', checkpoint_dir='exp_record/MCD_REPRODUCTION\\office_31\\checkpoint', cuda=True, ensemble_alpha=0.8, eval_only=False, grl_coefficient_upper=1.0, image_size=256, lr=0.001, max_epoch=160, mixup_beta=0.5, no_cuda=False, num_classes=31, num_k=4, one_step=False, optimizer='sgd', rampup_length=60, resume_epoch=0, save_epoch_interval=20, save_model=True, seed=1, source='W', source_loader='normal', supplementary_info='solver_fixed.py, --backbone=resnet18, use_bottleneck=True', target='D', target_loader='normal', use_abs_diff=False, weight_consistency=1.0, weight_consistency_upper=1.0, weight_discrepancy_upper=1.0)
Train Epoch:0 [batch_index:0/22]	Loss1:3.356061	Loss2:3.291408	Discrepancy:0.009159	Resample Pool Num:36
Train Epoch:70 [batch_index:0/22]	Loss1:0.005040	Loss2:0.005296	Discrepancy:0.000255	Resample Pool Num:0
Train Epoch:70 [batch_index:10/22]	Loss1:0.005202	Loss2:0.004961	Discrepancy:0.000364	Resample Pool Num:0
Train Epoch:70 [batch_index:20/22]	Loss1:0.015617	Loss2:0.013958	Discrepancy:0.000216	Resample Pool Num:0
Train Epoch:71 [batch_index:0/22]	Loss1:0.007449	Loss2:0.006781	Discrepancy:0.000331	Resample Pool Num:0
Train Epoch:71 [batch_index:10/22]	Loss1:0.006264	Loss2:0.006677	Discrepancy:0.000375	Resample Pool Num:0
Train Epoch:71 [batch_index:20/22]	Loss1:0.006451	Loss2:0.005572	Discrepancy:0.000413	Resample Pool Num:0
Train Epoch:72 [batch_index:0/22]	Loss1:0.006268	Loss2:0.006048	Discrepancy:0.000273	Resample Pool Num:0
Train Epoch:72 [batch_index:10/22]	Loss1:0.007887	Loss2:0.007792	Discrepancy:0.000235	Resample Pool Num:0
Train Epoch:72 [batch_index:20/22]	Loss1:0.005704	Loss2:0.005290	Discrepancy:0.000297	Resample Pool Num:0
Train Epoch:73 [batch_index:0/22]	Loss1:0.009186	Loss2:0.008876	Discrepancy:0.000383	Resample Pool Num:0
Train Epoch:73 [batch_index:10/22]	Loss1:0.007246	Loss2:0.007426	Discrepancy:0.000342	Resample Pool Num:0
Train Epoch:73 [batch_index:20/22]	Loss1:0.005587	Loss2:0.005987	Discrepancy:0.000477	Resample Pool Num:0
Train Epoch:74 [batch_index:0/22]	Loss1:0.010804	Loss2:0.011338	Discrepancy:0.000744	Resample Pool Num:0
Train Epoch:74 [batch_index:10/22]	Loss1:0.007636	Loss2:0.007146	Discrepancy:0.000375	Resample Pool Num:1
Train Epoch:74 [batch_index:20/22]	Loss1:0.006372	Loss2:0.005915	Discrepancy:0.000331	Resample Pool Num:0
Train Epoch:75 [batch_index:0/22]	Loss1:0.005551	Loss2:0.005307	Discrepancy:0.000308	Resample Pool Num:0
Train Epoch:75 [batch_index:10/22]	Loss1:0.006951	Loss2:0.007302	Discrepancy:0.000301	Resample Pool Num:0
Train Epoch:75 [batch_index:20/22]	Loss1:0.009276	Loss2:0.009935	Discrepancy:0.000452	Resample Pool Num:0
Train Epoch:76 [batch_index:0/22]	Loss1:0.004124	Loss2:0.004127	Discrepancy:0.000296	Resample Pool Num:0
Train Epoch:76 [batch_index:10/22]	Loss1:0.005847	Loss2:0.005269	Discrepancy:0.000531	Resample Pool Num:0
Train Epoch:76 [batch_index:20/22]	Loss1:0.007645	Loss2:0.008067	Discrepancy:0.000665	Resample Pool Num:0
Train Epoch:77 [batch_index:0/22]	Loss1:0.005505	Loss2:0.005131	Discrepancy:0.000445	Resample Pool Num:0
Train Epoch:77 [batch_index:10/22]	Loss1:0.004951	Loss2:0.005470	Discrepancy:0.000458	Resample Pool Num:0
Train Epoch:77 [batch_index:20/22]	Loss1:0.006838	Loss2:0.007173	Discrepancy:0.000354	Resample Pool Num:1
Train Epoch:78 [batch_index:0/22]	Loss1:0.005698	Loss2:0.005303	Discrepancy:0.000321	Resample Pool Num:1
Train Epoch:78 [batch_index:10/22]	Loss1:0.005324	Loss2:0.005002	Discrepancy:0.000419	Resample Pool Num:0
Train Epoch:78 [batch_index:20/22]	Loss1:0.004994	Loss2:0.004833	Discrepancy:0.000363	Resample Pool Num:0
Train Epoch:79 [batch_index:0/22]	Loss1:0.009592	Loss2:0.008014	Discrepancy:0.000246	Resample Pool Num:0
Train Epoch:79 [batch_index:10/22]	Loss1:0.005724	Loss2:0.005438	Discrepancy:0.000464	Resample Pool Num:0
Train Epoch:79 [batch_index:20/22]	Loss1:0.005531	Loss2:0.005316	Discrepancy:0.000660	Resample Pool Num:0
Train Epoch:80 [batch_index:0/22]	Loss1:0.006987	Loss2:0.006344	Discrepancy:0.000182	Resample Pool Num:0
Train Epoch:80 [batch_index:10/22]	Loss1:0.007543	Loss2:0.008203	Discrepancy:0.000319	Resample Pool Num:0
Train Epoch:80 [batch_index:20/22]	Loss1:0.006153	Loss2:0.006665	Discrepancy:0.000241	Resample Pool Num:0
Train Epoch:81 [batch_index:0/22]	Loss1:0.004457	Loss2:0.004612	Discrepancy:0.000293	Resample Pool Num:0
Train Epoch:81 [batch_index:10/22]	Loss1:0.006236	Loss2:0.006757	Discrepancy:0.000415	Resample Pool Num:0
Train Epoch:81 [batch_index:20/22]	Loss1:0.006605	Loss2:0.006113	Discrepancy:0.000328	Resample Pool Num:0
Train Epoch:82 [batch_index:0/22]	Loss1:0.004713	Loss2:0.004644	Discrepancy:0.000359	Resample Pool Num:1
Train Epoch:82 [batch_index:10/22]	Loss1:0.005512	Loss2:0.005525	Discrepancy:0.000396	Resample Pool Num:1
Train Epoch:82 [batch_index:20/22]	Loss1:0.004130	Loss2:0.004247	Discrepancy:0.000421	Resample Pool Num:1
Train Epoch:83 [batch_index:0/22]	Loss1:0.021086	Loss2:0.019382	Discrepancy:0.000903	Resample Pool Num:1
Train Epoch:83 [batch_index:10/22]	Loss1:0.007791	Loss2:0.007154	Discrepancy:0.000164	Resample Pool Num:0
Train Epoch:83 [batch_index:20/22]	Loss1:0.007590	Loss2:0.008300	Discrepancy:0.000212	Resample Pool Num:0
Train Epoch:84 [batch_index:0/22]	Loss1:0.004994	Loss2:0.005104	Discrepancy:0.000283	Resample Pool Num:0
Train Epoch:84 [batch_index:10/22]	Loss1:0.006117	Loss2:0.005742	Discrepancy:0.000383	Resample Pool Num:0
Train Epoch:84 [batch_index:20/22]	Loss1:0.008151	Loss2:0.007291	Discrepancy:0.000389	Resample Pool Num:0
Train Epoch:85 [batch_index:0/22]	Loss1:0.005489	Loss2:0.005506	Discrepancy:0.000512	Resample Pool Num:0
Train Epoch:85 [batch_index:10/22]	Loss1:0.006911	Loss2:0.007429	Discrepancy:0.000233	Resample Pool Num:0
Train Epoch:85 [batch_index:20/22]	Loss1:0.008317	Loss2:0.007676	Discrepancy:0.000216	Resample Pool Num:1
Train Epoch:86 [batch_index:0/22]	Loss1:0.010597	Loss2:0.009369	Discrepancy:0.000249	Resample Pool Num:1
Train Epoch:86 [batch_index:10/22]	Loss1:0.010807	Loss2:0.009959	Discrepancy:0.000227	Resample Pool Num:0
Train Epoch:86 [batch_index:20/22]	Loss1:0.007029	Loss2:0.007103	Discrepancy:0.000560	Resample Pool Num:0
Train Epoch:87 [batch_index:0/22]	Loss1:0.006730	Loss2:0.006305	Discrepancy:0.000186	Resample Pool Num:0
Train Epoch:87 [batch_index:10/22]	Loss1:0.011290	Loss2:0.010187	Discrepancy:0.000418	Resample Pool Num:0
Train Epoch:87 [batch_index:20/22]	Loss1:0.005468	Loss2:0.005340	Discrepancy:0.000209	Resample Pool Num:0
Train Epoch:88 [batch_index:0/22]	Loss1:0.005876	Loss2:0.005704	Discrepancy:0.000345	Resample Pool Num:0
Train Epoch:88 [batch_index:10/22]	Loss1:0.004589	Loss2:0.004498	Discrepancy:0.000398	Resample Pool Num:1
Train Epoch:88 [batch_index:20/22]	Loss1:0.011609	Loss2:0.010506	Discrepancy:0.000404	Resample Pool Num:0
Train Epoch:89 [batch_index:0/22]	Loss1:0.005911	Loss2:0.006047	Discrepancy:0.000446	Resample Pool Num:0
Train Epoch:89 [batch_index:10/22]	Loss1:0.010139	Loss2:0.008688	Discrepancy:0.000336	Resample Pool Num:0
Train Epoch:89 [batch_index:20/22]	Loss1:0.003844	Loss2:0.004079	Discrepancy:0.000271	Resample Pool Num:0
Train Epoch:90 [batch_index:0/22]	Loss1:0.004207	Loss2:0.004716	Discrepancy:0.000223	Resample Pool Num:0
Train Epoch:90 [batch_index:10/22]	Loss1:0.006121	Loss2:0.005777	Discrepancy:0.000203	Resample Pool Num:1
Train Epoch:90 [batch_index:20/22]	Loss1:0.007870	Loss2:0.007399	Discrepancy:0.000275	Resample Pool Num:1
Train Epoch:91 [batch_index:0/22]	Loss1:0.004760	Loss2:0.004377	Discrepancy:0.000286	Resample Pool Num:1
Train Epoch:91 [batch_index:10/22]	Loss1:0.005951	Loss2:0.006109	Discrepancy:0.000317	Resample Pool Num:1
Train Epoch:91 [batch_index:20/22]	Loss1:0.006808	Loss2:0.006956	Discrepancy:0.000308	Resample Pool Num:0
Train Epoch:92 [batch_index:0/22]	Loss1:0.009713	Loss2:0.009824	Discrepancy:0.000329	Resample Pool Num:0
Train Epoch:92 [batch_index:10/22]	Loss1:0.004991	Loss2:0.004607	Discrepancy:0.000346	Resample Pool Num:0
Train Epoch:92 [batch_index:20/22]	Loss1:0.007065	Loss2:0.007307	Discrepancy:0.000431	Resample Pool Num:0
Train Epoch:93 [batch_index:0/22]	Loss1:0.006950	Loss2:0.006631	Discrepancy:0.000274	Resample Pool Num:0
Train Epoch:93 [batch_index:10/22]	Loss1:0.006399	Loss2:0.005967	Discrepancy:0.000361	Resample Pool Num:0
Train Epoch:93 [batch_index:20/22]	Loss1:0.009938	Loss2:0.009729	Discrepancy:0.000223	Resample Pool Num:0
Train Epoch:94 [batch_index:0/22]	Loss1:0.006096	Loss2:0.006045	Discrepancy:0.000505	Resample Pool Num:0
Train Epoch:94 [batch_index:10/22]	Loss1:0.007092	Loss2:0.007046	Discrepancy:0.000304	Resample Pool Num:0
Train Epoch:94 [batch_index:20/22]	Loss1:0.007536	Loss2:0.008167	Discrepancy:0.000523	Resample Pool Num:1
Train Epoch:95 [batch_index:0/22]	Loss1:0.006588	Loss2:0.006035	Discrepancy:0.000328	Resample Pool Num:1
Train Epoch:95 [batch_index:10/22]	Loss1:0.010586	Loss2:0.011522	Discrepancy:0.000251	Resample Pool Num:0
Train Epoch:95 [batch_index:20/22]	Loss1:0.006954	Loss2:0.006590	Discrepancy:0.000293	Resample Pool Num:0
Train Epoch:96 [batch_index:0/22]	Loss1:0.010035	Loss2:0.010256	Discrepancy:0.000303	Resample Pool Num:0
Train Epoch:96 [batch_index:10/22]	Loss1:0.011709	Loss2:0.011906	Discrepancy:0.000275	Resample Pool Num:0
Train Epoch:96 [batch_index:20/22]	Loss1:0.005223	Loss2:0.005698	Discrepancy:0.000292	Resample Pool Num:0
Train Epoch:97 [batch_index:0/22]	Loss1:0.005394	Loss2:0.005078	Discrepancy:0.000367	Resample Pool Num:0
Train Epoch:97 [batch_index:10/22]	Loss1:0.004425	Loss2:0.004516	Discrepancy:0.000280	Resample Pool Num:0
Train Epoch:97 [batch_index:20/22]	Loss1:0.008846	Loss2:0.010336	Discrepancy:0.000324	Resample Pool Num:0
Train Epoch:98 [batch_index:0/22]	Loss1:0.003923	Loss2:0.003827	Discrepancy:0.000662	Resample Pool Num:0
Train Epoch:98 [batch_index:10/22]	Loss1:0.005380	Loss2:0.005338	Discrepancy:0.000200	Resample Pool Num:1
Train Epoch:98 [batch_index:20/22]	Loss1:0.007075	Loss2:0.006861	Discrepancy:0.000270	Resample Pool Num:0
Train Epoch:99 [batch_index:0/22]	Loss1:0.008880	Loss2:0.009510	Discrepancy:0.000236	Resample Pool Num:0
Train Epoch:99 [batch_index:10/22]	Loss1:0.007230	Loss2:0.007428	Discrepancy:0.000374	Resample Pool Num:0
Train Epoch:99 [batch_index:20/22]	Loss1:0.005651	Loss2:0.005730	Discrepancy:0.000183	Resample Pool Num:0
Train Epoch:100 [batch_index:0/22]	Loss1:0.009268	Loss2:0.009323	Discrepancy:0.000407	Resample Pool Num:0
Train Epoch:100 [batch_index:10/22]	Loss1:0.006601	Loss2:0.006511	Discrepancy:0.000175	Resample Pool Num:0
Train Epoch:100 [batch_index:20/22]	Loss1:0.005911	Loss2:0.005337	Discrepancy:0.000279	Resample Pool Num:0
Train Epoch:101 [batch_index:0/22]	Loss1:0.004896	Loss2:0.005144	Discrepancy:0.000728	Resample Pool Num:0
Train Epoch:101 [batch_index:10/22]	Loss1:0.005716	Loss2:0.006260	Discrepancy:0.000292	Resample Pool Num:0
Train Epoch:101 [batch_index:20/22]	Loss1:0.005789	Loss2:0.005905	Discrepancy:0.000415	Resample Pool Num:0
Train Epoch:102 [batch_index:0/22]	Loss1:0.005933	Loss2:0.006497	Discrepancy:0.000247	Resample Pool Num:0
Train Epoch:102 [batch_index:10/22]	Loss1:0.006832	Loss2:0.006895	Discrepancy:0.000281	Resample Pool Num:0
Train Epoch:102 [batch_index:20/22]	Loss1:0.008268	Loss2:0.007444	Discrepancy:0.000205	Resample Pool Num:0
Train Epoch:103 [batch_index:0/22]	Loss1:0.005331	Loss2:0.005251	Discrepancy:0.000207	Resample Pool Num:0
Train Epoch:103 [batch_index:10/22]	Loss1:0.005655	Loss2:0.005785	Discrepancy:0.000242	Resample Pool Num:0
Train Epoch:103 [batch_index:20/22]	Loss1:0.005280	Loss2:0.005252	Discrepancy:0.000251	Resample Pool Num:1
Train Epoch:104 [batch_index:0/22]	Loss1:0.006397	Loss2:0.007121	Discrepancy:0.000148	Resample Pool Num:1
Train Epoch:104 [batch_index:10/22]	Loss1:0.011974	Loss2:0.010592	Discrepancy:0.000272	Resample Pool Num:1
Train Epoch:104 [batch_index:20/22]	Loss1:0.008266	Loss2:0.007269	Discrepancy:0.000436	Resample Pool Num:0
Train Epoch:105 [batch_index:0/22]	Loss1:0.010462	Loss2:0.009484	Discrepancy:0.000348	Resample Pool Num:0
Train Epoch:105 [batch_index:10/22]	Loss1:0.006141	Loss2:0.005860	Discrepancy:0.000346	Resample Pool Num:0
Train Epoch:105 [batch_index:20/22]	Loss1:0.005614	Loss2:0.005597	Discrepancy:0.000251	Resample Pool Num:0
Train Epoch:106 [batch_index:0/22]	Loss1:0.005783	Loss2:0.005874	Discrepancy:0.000335	Resample Pool Num:0
Train Epoch:106 [batch_index:10/22]	Loss1:0.007573	Loss2:0.007283	Discrepancy:0.000304	Resample Pool Num:0
Train Epoch:106 [batch_index:20/22]	Loss1:0.010535	Loss2:0.011178	Discrepancy:0.000233	Resample Pool Num:1
Train Epoch:107 [batch_index:0/22]	Loss1:0.005933	Loss2:0.005649	Discrepancy:0.000867	Resample Pool Num:1
Train Epoch:107 [batch_index:10/22]	Loss1:0.005186	Loss2:0.004999	Discrepancy:0.000216	Resample Pool Num:0
Train Epoch:107 [batch_index:20/22]	Loss1:0.006420	Loss2:0.006848	Discrepancy:0.000128	Resample Pool Num:0
Train Epoch:108 [batch_index:0/22]	Loss1:0.004519	Loss2:0.004654	Discrepancy:0.000228	Resample Pool Num:0
Train Epoch:108 [batch_index:10/22]	Loss1:0.006225	Loss2:0.005983	Discrepancy:0.000599	Resample Pool Num:0
Train Epoch:108 [batch_index:20/22]	Loss1:0.007861	Loss2:0.008911	Discrepancy:0.000286	Resample Pool Num:0
Train Epoch:109 [batch_index:0/22]	Loss1:0.005360	Loss2:0.005725	Discrepancy:0.000285	Resample Pool Num:0
Train Epoch:109 [batch_index:10/22]	Loss1:0.006807	Loss2:0.006388	Discrepancy:0.000357	Resample Pool Num:0
Train Epoch:109 [batch_index:20/22]	Loss1:0.006576	Loss2:0.006185	Discrepancy:0.000235	Resample Pool Num:0
Train Epoch:110 [batch_index:0/22]	Loss1:0.004315	Loss2:0.004588	Discrepancy:0.000241	Resample Pool Num:0
Train Epoch:110 [batch_index:10/22]	Loss1:0.005552	Loss2:0.006247	Discrepancy:0.000169	Resample Pool Num:0
Train Epoch:110 [batch_index:20/22]	Loss1:0.006290	Loss2:0.007716	Discrepancy:0.000203	Resample Pool Num:0
Train Epoch:111 [batch_index:0/22]	Loss1:0.008850	Loss2:0.008772	Discrepancy:0.000259	Resample Pool Num:0
Train Epoch:111 [batch_index:10/22]	Loss1:0.008803	Loss2:0.008748	Discrepancy:0.000191	Resample Pool Num:0
Train Epoch:111 [batch_index:20/22]	Loss1:0.007074	Loss2:0.006977	Discrepancy:0.000225	Resample Pool Num:0
Train Epoch:112 [batch_index:0/22]	Loss1:0.005617	Loss2:0.006235	Discrepancy:0.000237	Resample Pool Num:0
Train Epoch:112 [batch_index:10/22]	Loss1:0.004945	Loss2:0.004675	Discrepancy:0.000272	Resample Pool Num:0
Train Epoch:112 [batch_index:20/22]	Loss1:0.007135	Loss2:0.006616	Discrepancy:0.000154	Resample Pool Num:0
Train Epoch:113 [batch_index:0/22]	Loss1:0.006455	Loss2:0.006715	Discrepancy:0.000297	Resample Pool Num:0
Train Epoch:113 [batch_index:10/22]	Loss1:0.004099	Loss2:0.004106	Discrepancy:0.000142	Resample Pool Num:0
Train Epoch:113 [batch_index:20/22]	Loss1:0.004667	Loss2:0.004206	Discrepancy:0.000335	Resample Pool Num:0
Train Epoch:114 [batch_index:0/22]	Loss1:0.006339	Loss2:0.006122	Discrepancy:0.000162	Resample Pool Num:0
Train Epoch:114 [batch_index:10/22]	Loss1:0.006311	Loss2:0.005980	Discrepancy:0.000307	Resample Pool Num:0
Train Epoch:114 [batch_index:20/22]	Loss1:0.005871	Loss2:0.006400	Discrepancy:0.000269	Resample Pool Num:1
Train Epoch:115 [batch_index:0/22]	Loss1:0.006326	Loss2:0.005514	Discrepancy:0.000406	Resample Pool Num:1
Train Epoch:115 [batch_index:10/22]	Loss1:0.009654	Loss2:0.009926	Discrepancy:0.000256	Resample Pool Num:1
Train Epoch:115 [batch_index:20/22]	Loss1:0.006338	Loss2:0.006469	Discrepancy:0.000334	Resample Pool Num:0
Train Epoch:116 [batch_index:0/22]	Loss1:0.007785	Loss2:0.008542	Discrepancy:0.000273	Resample Pool Num:0
Train Epoch:116 [batch_index:10/22]	Loss1:0.007474	Loss2:0.008486	Discrepancy:0.000334	Resample Pool Num:0
Train Epoch:116 [batch_index:20/22]	Loss1:0.007336	Loss2:0.006740	Discrepancy:0.000227	Resample Pool Num:0
Train Epoch:117 [batch_index:0/22]	Loss1:0.007188	Loss2:0.006589	Discrepancy:0.000455	Resample Pool Num:0
Train Epoch:117 [batch_index:10/22]	Loss1:0.005674	Loss2:0.006040	Discrepancy:0.000235	Resample Pool Num:0
Train Epoch:117 [batch_index:20/22]	Loss1:0.005548	Loss2:0.005968	Discrepancy:0.000207	Resample Pool Num:0
Train Epoch:118 [batch_index:0/22]	Loss1:0.006345	Loss2:0.006473	Discrepancy:0.000292	Resample Pool Num:0
Train Epoch:118 [batch_index:10/22]	Loss1:0.006460	Loss2:0.006212	Discrepancy:0.000263	Resample Pool Num:0
Train Epoch:118 [batch_index:20/22]	Loss1:0.006072	Loss2:0.006285	Discrepancy:0.000324	Resample Pool Num:0
Train Epoch:119 [batch_index:0/22]	Loss1:0.005404	Loss2:0.005735	Discrepancy:0.000326	Resample Pool Num:0
Train Epoch:119 [batch_index:10/22]	Loss1:0.008957	Loss2:0.008485	Discrepancy:0.000362	Resample Pool Num:0
Train Epoch:119 [batch_index:20/22]	Loss1:0.004497	Loss2:0.004509	Discrepancy:0.000231	Resample Pool Num:0
Train Epoch:120 [batch_index:0/22]	Loss1:0.007417	Loss2:0.007164	Discrepancy:0.000386	Resample Pool Num:0
Train Epoch:120 [batch_index:10/22]	Loss1:0.007365	Loss2:0.007612	Discrepancy:0.000463	Resample Pool Num:0
Train Epoch:120 [batch_index:20/22]	Loss1:0.004774	Loss2:0.004535	Discrepancy:0.000288	Resample Pool Num:0
Train Epoch:121 [batch_index:0/22]	Loss1:0.006356	Loss2:0.005981	Discrepancy:0.000163	Resample Pool Num:0
Train Epoch:121 [batch_index:10/22]	Loss1:0.005244	Loss2:0.005196	Discrepancy:0.000221	Resample Pool Num:0
Train Epoch:121 [batch_index:20/22]	Loss1:0.005131	Loss2:0.005238	Discrepancy:0.000354	Resample Pool Num:0
Train Epoch:122 [batch_index:0/22]	Loss1:0.011511	Loss2:0.011976	Discrepancy:0.000389	Resample Pool Num:0
Train Epoch:122 [batch_index:10/22]	Loss1:0.005250	Loss2:0.005223	Discrepancy:0.000179	Resample Pool Num:0
Train Epoch:122 [batch_index:20/22]	Loss1:0.005438	Loss2:0.005387	Discrepancy:0.000204	Resample Pool Num:0
Train Epoch:123 [batch_index:0/22]	Loss1:0.007074	Loss2:0.007271	Discrepancy:0.000299	Resample Pool Num:0
Train Epoch:123 [batch_index:10/22]	Loss1:0.007811	Loss2:0.008290	Discrepancy:0.000239	Resample Pool Num:0
Train Epoch:123 [batch_index:20/22]	Loss1:0.005520	Loss2:0.004902	Discrepancy:0.000293	Resample Pool Num:0
Train Epoch:124 [batch_index:0/22]	Loss1:0.007219	Loss2:0.007159	Discrepancy:0.000254	Resample Pool Num:0
Train Epoch:124 [batch_index:10/22]	Loss1:0.010205	Loss2:0.008265	Discrepancy:0.000326	Resample Pool Num:0
Train Epoch:124 [batch_index:20/22]	Loss1:0.007174	Loss2:0.006970	Discrepancy:0.000267	Resample Pool Num:0
Train Epoch:125 [batch_index:0/22]	Loss1:0.006932	Loss2:0.005956	Discrepancy:0.000175	Resample Pool Num:0
Train Epoch:125 [batch_index:10/22]	Loss1:0.005934	Loss2:0.006006	Discrepancy:0.000210	Resample Pool Num:0
Train Epoch:125 [batch_index:20/22]	Loss1:0.004546	Loss2:0.004603	Discrepancy:0.000367	Resample Pool Num:0
Train Epoch:126 [batch_index:0/22]	Loss1:0.008783	Loss2:0.008701	Discrepancy:0.000191	Resample Pool Num:0
Train Epoch:126 [batch_index:10/22]	Loss1:0.005025	Loss2:0.005224	Discrepancy:0.000382	Resample Pool Num:0
Train Epoch:126 [batch_index:20/22]	Loss1:0.004693	Loss2:0.004800	Discrepancy:0.000202	Resample Pool Num:0
Train Epoch:127 [batch_index:0/22]	Loss1:0.009042	Loss2:0.009203	Discrepancy:0.000349	Resample Pool Num:0
Train Epoch:127 [batch_index:10/22]	Loss1:0.011088	Loss2:0.010478	Discrepancy:0.000406	Resample Pool Num:0
Train Epoch:127 [batch_index:20/22]	Loss1:0.005267	Loss2:0.005601	Discrepancy:0.000282	Resample Pool Num:1
Train Epoch:128 [batch_index:0/22]	Loss1:0.007781	Loss2:0.007105	Discrepancy:0.000300	Resample Pool Num:1
Train Epoch:128 [batch_index:10/22]	Loss1:0.005010	Loss2:0.004870	Discrepancy:0.000242	Resample Pool Num:1
Train Epoch:128 [batch_index:20/22]	Loss1:0.008515	Loss2:0.007891	Discrepancy:0.000271	Resample Pool Num:1
Train Epoch:129 [batch_index:0/22]	Loss1:0.006406	Loss2:0.005441	Discrepancy:0.000423	Resample Pool Num:0
Train Epoch:129 [batch_index:10/22]	Loss1:0.005839	Loss2:0.005776	Discrepancy:0.000479	Resample Pool Num:0
Train Epoch:129 [batch_index:20/22]	Loss1:0.006212	Loss2:0.006686	Discrepancy:0.000225	Resample Pool Num:0
Train Epoch:130 [batch_index:0/22]	Loss1:0.007606	Loss2:0.007815	Discrepancy:0.000301	Resample Pool Num:0
Train Epoch:130 [batch_index:10/22]	Loss1:0.007067	Loss2:0.007576	Discrepancy:0.000262	Resample Pool Num:0
Train Epoch:130 [batch_index:20/22]	Loss1:0.004321	Loss2:0.004592	Discrepancy:0.000330	Resample Pool Num:0
Train Epoch:131 [batch_index:0/22]	Loss1:0.007335	Loss2:0.007028	Discrepancy:0.000193	Resample Pool Num:0
Train Epoch:131 [batch_index:10/22]	Loss1:0.008727	Loss2:0.007964	Discrepancy:0.000176	Resample Pool Num:0
Train Epoch:131 [batch_index:20/22]	Loss1:0.005638	Loss2:0.005683	Discrepancy:0.000336	Resample Pool Num:0
Train Epoch:132 [batch_index:0/22]	Loss1:0.006622	Loss2:0.006479	Discrepancy:0.000250	Resample Pool Num:0
Train Epoch:132 [batch_index:10/22]	Loss1:0.006680	Loss2:0.006582	Discrepancy:0.000179	Resample Pool Num:0
Train Epoch:132 [batch_index:20/22]	Loss1:0.006551	Loss2:0.006198	Discrepancy:0.000286	Resample Pool Num:0
Train Epoch:133 [batch_index:0/22]	Loss1:0.006776	Loss2:0.006886	Discrepancy:0.000246	Resample Pool Num:0
Train Epoch:133 [batch_index:10/22]	Loss1:0.007486	Loss2:0.007892	Discrepancy:0.000517	Resample Pool Num:0
Train Epoch:133 [batch_index:20/22]	Loss1:0.006733	Loss2:0.006969	Discrepancy:0.000216	Resample Pool Num:0
Train Epoch:134 [batch_index:0/22]	Loss1:0.006188	Loss2:0.005960	Discrepancy:0.000287	Resample Pool Num:0
Train Epoch:134 [batch_index:10/22]	Loss1:0.007644	Loss2:0.007713	Discrepancy:0.000404	Resample Pool Num:0
Train Epoch:134 [batch_index:20/22]	Loss1:0.006739	Loss2:0.006683	Discrepancy:0.000241	Resample Pool Num:0
Train Epoch:135 [batch_index:0/22]	Loss1:0.006042	Loss2:0.006485	Discrepancy:0.000206	Resample Pool Num:0
Train Epoch:135 [batch_index:10/22]	Loss1:0.008636	Loss2:0.007200	Discrepancy:0.000233	Resample Pool Num:0
Train Epoch:135 [batch_index:20/22]	Loss1:0.004905	Loss2:0.005112	Discrepancy:0.000287	Resample Pool Num:0
Train Epoch:136 [batch_index:0/22]	Loss1:0.008357	Loss2:0.007110	Discrepancy:0.000370	Resample Pool Num:0
Train Epoch:136 [batch_index:10/22]	Loss1:0.005074	Loss2:0.005335	Discrepancy:0.000179	Resample Pool Num:0
Train Epoch:136 [batch_index:20/22]	Loss1:0.011229	Loss2:0.011829	Discrepancy:0.000205	Resample Pool Num:0
Train Epoch:137 [batch_index:0/22]	Loss1:0.006181	Loss2:0.005759	Discrepancy:0.000247	Resample Pool Num:0
Train Epoch:137 [batch_index:10/22]	Loss1:0.007690	Loss2:0.007892	Discrepancy:0.000216	Resample Pool Num:0
Train Epoch:137 [batch_index:20/22]	Loss1:0.006791	Loss2:0.007090	Discrepancy:0.000341	Resample Pool Num:1
Train Epoch:138 [batch_index:0/22]	Loss1:0.008504	Loss2:0.008726	Discrepancy:0.000390	Resample Pool Num:1
Train Epoch:138 [batch_index:10/22]	Loss1:0.007125	Loss2:0.007147	Discrepancy:0.000532	Resample Pool Num:0
Train Epoch:138 [batch_index:20/22]	Loss1:0.003615	Loss2:0.003599	Discrepancy:0.000152	Resample Pool Num:0
Train Epoch:139 [batch_index:0/22]	Loss1:0.007552	Loss2:0.007233	Discrepancy:0.000247	Resample Pool Num:0
Train Epoch:139 [batch_index:10/22]	Loss1:0.008027	Loss2:0.008062	Discrepancy:0.000303	Resample Pool Num:0
Train Epoch:139 [batch_index:20/22]	Loss1:0.006446	Loss2:0.005517	Discrepancy:0.000304	Resample Pool Num:0
Train Epoch:140 [batch_index:0/22]	Loss1:0.006207	Loss2:0.006499	Discrepancy:0.000207	Resample Pool Num:0
Train Epoch:140 [batch_index:10/22]	Loss1:0.006445	Loss2:0.006349	Discrepancy:0.000252	Resample Pool Num:0
Train Epoch:140 [batch_index:20/22]	Loss1:0.007711	Loss2:0.007449	Discrepancy:0.000289	Resample Pool Num:0
Train Epoch:141 [batch_index:0/22]	Loss1:0.004799	Loss2:0.004356	Discrepancy:0.000273	Resample Pool Num:0
Train Epoch:141 [batch_index:10/22]	Loss1:0.005360	Loss2:0.005382	Discrepancy:0.000296	Resample Pool Num:0
