Namespace(all_use=True, backbone='resnet18', batch_interval=10, batch_size=36, checkpoint='checkpoint', checkpoint_dir='exp_record/MCD_REPRODUCTION\\office_31\\checkpoint', cuda=True, ensemble_alpha=0.8, eval_only=False, grl_coefficient_upper=1.0, image_size=256, lr=0.001, max_epoch=160, mixup_beta=0.5, no_cuda=False, num_classes=31, num_k=4, one_step=False, optimizer='sgd', rampup_length=60, resume_epoch=0, save_epoch_interval=20, save_model=True, seed=1, source='W', source_loader='normal', supplementary_info='solver_fixed.py, --backbone=resnet18, use_bottleneck=True', target='A', target_loader='normal', use_abs_diff=False, weight_consistency=1.0, weight_consistency_upper=1.0, weight_discrepancy_upper=1.0)
Train Epoch:0 [batch_index:0/78]	Loss1:3.283711	Loss2:3.304323	Discrepancy:0.008744	Resample Pool Num:34
Train Epoch:26 [batch_index:20/78]	Loss1:0.006949	Loss2:0.007010	Discrepancy:0.002638	Resample Pool Num:101
Train Epoch:26 [batch_index:30/78]	Loss1:0.003760	Loss2:0.003768	Discrepancy:0.003007	Resample Pool Num:97
Train Epoch:26 [batch_index:40/78]	Loss1:0.005691	Loss2:0.005949	Discrepancy:0.002932	Resample Pool Num:95
Train Epoch:26 [batch_index:50/78]	Loss1:0.006830	Loss2:0.006306	Discrepancy:0.002451	Resample Pool Num:96
Train Epoch:26 [batch_index:60/78]	Loss1:0.007735	Loss2:0.008075	Discrepancy:0.003276	Resample Pool Num:91
Train Epoch:26 [batch_index:70/78]	Loss1:0.009306	Loss2:0.008101	Discrepancy:0.002421	Resample Pool Num:83
Train Epoch:27 [batch_index:0/78]	Loss1:0.004190	Loss2:0.004417	Discrepancy:0.003172	Resample Pool Num:88
Train Epoch:27 [batch_index:10/78]	Loss1:0.007930	Loss2:0.009409	Discrepancy:0.003265	Resample Pool Num:91
Train Epoch:27 [batch_index:20/78]	Loss1:0.006027	Loss2:0.006370	Discrepancy:0.003360	Resample Pool Num:85
Train Epoch:27 [batch_index:30/78]	Loss1:0.011415	Loss2:0.010324	Discrepancy:0.003633	Resample Pool Num:86
Train Epoch:27 [batch_index:40/78]	Loss1:0.006252	Loss2:0.006811	Discrepancy:0.002304	Resample Pool Num:82
Train Epoch:27 [batch_index:50/78]	Loss1:0.005235	Loss2:0.005194	Discrepancy:0.002612	Resample Pool Num:78
Train Epoch:27 [batch_index:60/78]	Loss1:0.011459	Loss2:0.011715	Discrepancy:0.002558	Resample Pool Num:78
Train Epoch:27 [batch_index:70/78]	Loss1:0.005526	Loss2:0.005285	Discrepancy:0.003025	Resample Pool Num:78
Train Epoch:28 [batch_index:0/78]	Loss1:0.004007	Loss2:0.003956	Discrepancy:0.002606	Resample Pool Num:77
Train Epoch:28 [batch_index:10/78]	Loss1:0.010891	Loss2:0.009920	Discrepancy:0.002287	Resample Pool Num:82
Train Epoch:28 [batch_index:20/78]	Loss1:0.014382	Loss2:0.011745	Discrepancy:0.002619	Resample Pool Num:85
Train Epoch:28 [batch_index:30/78]	Loss1:0.006126	Loss2:0.006551	Discrepancy:0.004087	Resample Pool Num:91
Train Epoch:28 [batch_index:40/78]	Loss1:0.009655	Loss2:0.008506	Discrepancy:0.002684	Resample Pool Num:87
Train Epoch:28 [batch_index:50/78]	Loss1:0.005054	Loss2:0.004507	Discrepancy:0.002458	Resample Pool Num:92
Train Epoch:28 [batch_index:60/78]	Loss1:0.005716	Loss2:0.005416	Discrepancy:0.002913	Resample Pool Num:87
Train Epoch:28 [batch_index:70/78]	Loss1:0.005643	Loss2:0.005704	Discrepancy:0.001969	Resample Pool Num:85
Train Epoch:29 [batch_index:0/78]	Loss1:0.010744	Loss2:0.009213	Discrepancy:0.002498	Resample Pool Num:85
Train Epoch:29 [batch_index:10/78]	Loss1:0.011766	Loss2:0.009626	Discrepancy:0.001874	Resample Pool Num:83
Train Epoch:29 [batch_index:20/78]	Loss1:0.009965	Loss2:0.010553	Discrepancy:0.002510	Resample Pool Num:80
Train Epoch:29 [batch_index:30/78]	Loss1:0.009377	Loss2:0.009357	Discrepancy:0.002303	Resample Pool Num:82
Train Epoch:29 [batch_index:40/78]	Loss1:0.008816	Loss2:0.007779	Discrepancy:0.003288	Resample Pool Num:79
Train Epoch:29 [batch_index:50/78]	Loss1:0.006722	Loss2:0.006779	Discrepancy:0.003007	Resample Pool Num:71
Train Epoch:29 [batch_index:60/78]	Loss1:0.006909	Loss2:0.006430	Discrepancy:0.002800	Resample Pool Num:79
Train Epoch:29 [batch_index:70/78]	Loss1:0.003128	Loss2:0.003435	Discrepancy:0.001763	Resample Pool Num:80
Train Epoch:30 [batch_index:0/78]	Loss1:0.005439	Loss2:0.005258	Discrepancy:0.003074	Resample Pool Num:79
Train Epoch:30 [batch_index:10/78]	Loss1:0.010041	Loss2:0.012206	Discrepancy:0.002338	Resample Pool Num:76
Train Epoch:30 [batch_index:20/78]	Loss1:0.009325	Loss2:0.007637	Discrepancy:0.002859	Resample Pool Num:77
Train Epoch:30 [batch_index:30/78]	Loss1:0.006338	Loss2:0.005422	Discrepancy:0.003545	Resample Pool Num:78
Train Epoch:30 [batch_index:40/78]	Loss1:0.007650	Loss2:0.008519	Discrepancy:0.002186	Resample Pool Num:79
Train Epoch:30 [batch_index:50/78]	Loss1:0.008633	Loss2:0.008763	Discrepancy:0.002862	Resample Pool Num:75
Train Epoch:30 [batch_index:60/78]	Loss1:0.006672	Loss2:0.006846	Discrepancy:0.003052	Resample Pool Num:81
Train Epoch:30 [batch_index:70/78]	Loss1:0.005381	Loss2:0.004730	Discrepancy:0.002199	Resample Pool Num:86
Train Epoch:31 [batch_index:0/78]	Loss1:0.008461	Loss2:0.008702	Discrepancy:0.002199	Resample Pool Num:85
Train Epoch:31 [batch_index:10/78]	Loss1:0.006772	Loss2:0.007074	Discrepancy:0.003185	Resample Pool Num:87
Train Epoch:31 [batch_index:20/78]	Loss1:0.005288	Loss2:0.005456	Discrepancy:0.002060	Resample Pool Num:90
Train Epoch:31 [batch_index:30/78]	Loss1:0.005927	Loss2:0.006038	Discrepancy:0.002142	Resample Pool Num:88
Train Epoch:31 [batch_index:40/78]	Loss1:0.006294	Loss2:0.006072	Discrepancy:0.002067	Resample Pool Num:100
Train Epoch:31 [batch_index:50/78]	Loss1:0.005716	Loss2:0.005837	Discrepancy:0.002393	Resample Pool Num:93
Train Epoch:31 [batch_index:60/78]	Loss1:0.005526	Loss2:0.005306	Discrepancy:0.002614	Resample Pool Num:95
Train Epoch:31 [batch_index:70/78]	Loss1:0.005247	Loss2:0.005143	Discrepancy:0.001803	Resample Pool Num:87
Train Epoch:32 [batch_index:0/78]	Loss1:0.005815	Loss2:0.005674	Discrepancy:0.003042	Resample Pool Num:81
Train Epoch:32 [batch_index:10/78]	Loss1:0.005330	Loss2:0.005174	Discrepancy:0.003261	Resample Pool Num:75
Train Epoch:32 [batch_index:20/78]	Loss1:0.004755	Loss2:0.004533	Discrepancy:0.002336	Resample Pool Num:73
Train Epoch:32 [batch_index:30/78]	Loss1:0.007393	Loss2:0.006850	Discrepancy:0.002057	Resample Pool Num:77
Train Epoch:32 [batch_index:40/78]	Loss1:0.005283	Loss2:0.004948	Discrepancy:0.002547	Resample Pool Num:78
Train Epoch:32 [batch_index:50/78]	Loss1:0.005549	Loss2:0.005697	Discrepancy:0.001898	Resample Pool Num:77
Train Epoch:32 [batch_index:60/78]	Loss1:0.005004	Loss2:0.005031	Discrepancy:0.002875	Resample Pool Num:86
Train Epoch:32 [batch_index:70/78]	Loss1:0.007894	Loss2:0.007768	Discrepancy:0.003300	Resample Pool Num:86
Train Epoch:33 [batch_index:0/78]	Loss1:0.006690	Loss2:0.006720	Discrepancy:0.001614	Resample Pool Num:81
Train Epoch:33 [batch_index:10/78]	Loss1:0.006812	Loss2:0.007579	Discrepancy:0.002904	Resample Pool Num:77
Train Epoch:33 [batch_index:20/78]	Loss1:0.010372	Loss2:0.010322	Discrepancy:0.002482	Resample Pool Num:67
Train Epoch:33 [batch_index:30/78]	Loss1:0.004854	Loss2:0.005104	Discrepancy:0.002846	Resample Pool Num:74
Train Epoch:33 [batch_index:40/78]	Loss1:0.008805	Loss2:0.009701	Discrepancy:0.002750	Resample Pool Num:70
Train Epoch:33 [batch_index:50/78]	Loss1:0.006746	Loss2:0.006103	Discrepancy:0.002581	Resample Pool Num:71
Train Epoch:33 [batch_index:60/78]	Loss1:0.006835	Loss2:0.006539	Discrepancy:0.002781	Resample Pool Num:67
Train Epoch:33 [batch_index:70/78]	Loss1:0.005421	Loss2:0.005765	Discrepancy:0.002680	Resample Pool Num:66
Train Epoch:34 [batch_index:0/78]	Loss1:0.005193	Loss2:0.005318	Discrepancy:0.002206	Resample Pool Num:67
Train Epoch:34 [batch_index:10/78]	Loss1:0.010546	Loss2:0.010166	Discrepancy:0.003065	Resample Pool Num:75
Train Epoch:34 [batch_index:20/78]	Loss1:0.007153	Loss2:0.007657	Discrepancy:0.003420	Resample Pool Num:72
Train Epoch:34 [batch_index:30/78]	Loss1:0.005593	Loss2:0.006028	Discrepancy:0.003107	Resample Pool Num:74
Train Epoch:34 [batch_index:40/78]	Loss1:0.007932	Loss2:0.007769	Discrepancy:0.002299	Resample Pool Num:75
Train Epoch:34 [batch_index:50/78]	Loss1:0.006327	Loss2:0.006123	Discrepancy:0.001982	Resample Pool Num:79
Train Epoch:34 [batch_index:60/78]	Loss1:0.007157	Loss2:0.007302	Discrepancy:0.002797	Resample Pool Num:80
Train Epoch:34 [batch_index:70/78]	Loss1:0.005935	Loss2:0.005995	Discrepancy:0.002877	Resample Pool Num:84
Train Epoch:35 [batch_index:0/78]	Loss1:0.009739	Loss2:0.009606	Discrepancy:0.002366	Resample Pool Num:84
Train Epoch:35 [batch_index:10/78]	Loss1:0.022209	Loss2:0.024130	Discrepancy:0.003846	Resample Pool Num:82
Train Epoch:35 [batch_index:20/78]	Loss1:0.006203	Loss2:0.005697	Discrepancy:0.003035	Resample Pool Num:74
Train Epoch:35 [batch_index:30/78]	Loss1:0.005682	Loss2:0.005684	Discrepancy:0.002460	Resample Pool Num:70
Train Epoch:35 [batch_index:40/78]	Loss1:0.004697	Loss2:0.005012	Discrepancy:0.002393	Resample Pool Num:64
Train Epoch:35 [batch_index:50/78]	Loss1:0.005800	Loss2:0.005797	Discrepancy:0.002387	Resample Pool Num:66
Train Epoch:35 [batch_index:60/78]	Loss1:0.007553	Loss2:0.007662	Discrepancy:0.002767	Resample Pool Num:72
Train Epoch:35 [batch_index:70/78]	Loss1:0.016921	Loss2:0.018082	Discrepancy:0.002956	Resample Pool Num:70
Train Epoch:36 [batch_index:0/78]	Loss1:0.007603	Loss2:0.007432	Discrepancy:0.002254	Resample Pool Num:70
Train Epoch:36 [batch_index:10/78]	Loss1:0.007095	Loss2:0.006785	Discrepancy:0.002444	Resample Pool Num:68
Train Epoch:36 [batch_index:20/78]	Loss1:0.006184	Loss2:0.006779	Discrepancy:0.001759	Resample Pool Num:64
Train Epoch:36 [batch_index:30/78]	Loss1:0.007189	Loss2:0.006357	Discrepancy:0.003021	Resample Pool Num:68
Train Epoch:36 [batch_index:40/78]	Loss1:0.007717	Loss2:0.007720	Discrepancy:0.002909	Resample Pool Num:64
Train Epoch:36 [batch_index:50/78]	Loss1:0.009042	Loss2:0.008095	Discrepancy:0.002623	Resample Pool Num:66
Train Epoch:36 [batch_index:60/78]	Loss1:0.005269	Loss2:0.005697	Discrepancy:0.002312	Resample Pool Num:73
Train Epoch:36 [batch_index:70/78]	Loss1:0.007505	Loss2:0.007462	Discrepancy:0.002111	Resample Pool Num:80
Train Epoch:37 [batch_index:0/78]	Loss1:0.006367	Loss2:0.006574	Discrepancy:0.003115	Resample Pool Num:86
Train Epoch:37 [batch_index:10/78]	Loss1:0.005318	Loss2:0.004856	Discrepancy:0.002992	Resample Pool Num:83
Train Epoch:37 [batch_index:20/78]	Loss1:0.005700	Loss2:0.006170	Discrepancy:0.002290	Resample Pool Num:77
Train Epoch:37 [batch_index:30/78]	Loss1:0.004853	Loss2:0.004985	Discrepancy:0.002166	Resample Pool Num:72
Train Epoch:37 [batch_index:40/78]	Loss1:0.005597	Loss2:0.005795	Discrepancy:0.002663	Resample Pool Num:72
Train Epoch:37 [batch_index:50/78]	Loss1:0.008458	Loss2:0.008456	Discrepancy:0.002388	Resample Pool Num:73
Train Epoch:37 [batch_index:60/78]	Loss1:0.007899	Loss2:0.007605	Discrepancy:0.002219	Resample Pool Num:70
Train Epoch:37 [batch_index:70/78]	Loss1:0.012473	Loss2:0.012855	Discrepancy:0.002472	Resample Pool Num:67
Train Epoch:38 [batch_index:0/78]	Loss1:0.006519	Loss2:0.006564	Discrepancy:0.003074	Resample Pool Num:69
Train Epoch:38 [batch_index:10/78]	Loss1:0.007193	Loss2:0.007767	Discrepancy:0.002400	Resample Pool Num:72
Train Epoch:38 [batch_index:20/78]	Loss1:0.006852	Loss2:0.006540	Discrepancy:0.002203	Resample Pool Num:68
Train Epoch:38 [batch_index:30/78]	Loss1:0.004776	Loss2:0.004928	Discrepancy:0.001701	Resample Pool Num:77
Train Epoch:38 [batch_index:40/78]	Loss1:0.007062	Loss2:0.007456	Discrepancy:0.003027	Resample Pool Num:77
Train Epoch:38 [batch_index:50/78]	Loss1:0.005866	Loss2:0.005783	Discrepancy:0.002288	Resample Pool Num:78
Train Epoch:38 [batch_index:60/78]	Loss1:0.010796	Loss2:0.012010	Discrepancy:0.002663	Resample Pool Num:78
Train Epoch:38 [batch_index:70/78]	Loss1:0.006026	Loss2:0.005704	Discrepancy:0.002476	Resample Pool Num:81
Train Epoch:39 [batch_index:0/78]	Loss1:0.005096	Loss2:0.005531	Discrepancy:0.002010	Resample Pool Num:74
Train Epoch:39 [batch_index:10/78]	Loss1:0.007035	Loss2:0.007109	Discrepancy:0.002387	Resample Pool Num:71
Train Epoch:39 [batch_index:20/78]	Loss1:0.005262	Loss2:0.005049	Discrepancy:0.002445	Resample Pool Num:74
Train Epoch:39 [batch_index:30/78]	Loss1:0.006763	Loss2:0.006009	Discrepancy:0.002988	Resample Pool Num:78
Train Epoch:39 [batch_index:40/78]	Loss1:0.005432	Loss2:0.005569	Discrepancy:0.002086	Resample Pool Num:79
Train Epoch:39 [batch_index:50/78]	Loss1:0.004522	Loss2:0.004553	Discrepancy:0.002221	Resample Pool Num:79
Train Epoch:39 [batch_index:60/78]	Loss1:0.009798	Loss2:0.011476	Discrepancy:0.002703	Resample Pool Num:72
Train Epoch:39 [batch_index:70/78]	Loss1:0.008313	Loss2:0.008190	Discrepancy:0.002327	Resample Pool Num:69
Train Epoch:40 [batch_index:0/78]	Loss1:0.006644	Loss2:0.006586	Discrepancy:0.003280	Resample Pool Num:65
Train Epoch:40 [batch_index:10/78]	Loss1:0.005431	Loss2:0.004860	Discrepancy:0.002490	Resample Pool Num:68
Train Epoch:40 [batch_index:20/78]	Loss1:0.009376	Loss2:0.009166	Discrepancy:0.002048	Resample Pool Num:71
Train Epoch:40 [batch_index:30/78]	Loss1:0.006324	Loss2:0.006291	Discrepancy:0.002016	Resample Pool Num:73
Train Epoch:40 [batch_index:40/78]	Loss1:0.009355	Loss2:0.008558	Discrepancy:0.002515	Resample Pool Num:75
Train Epoch:40 [batch_index:50/78]	Loss1:0.004598	Loss2:0.004516	Discrepancy:0.002909	Resample Pool Num:75
Train Epoch:40 [batch_index:60/78]	Loss1:0.004869	Loss2:0.005273	Discrepancy:0.001376	Resample Pool Num:79
Train Epoch:40 [batch_index:70/78]	Loss1:0.008683	Loss2:0.008990	Discrepancy:0.002628	Resample Pool Num:78
Train Epoch:41 [batch_index:0/78]	Loss1:0.005054	Loss2:0.005239	Discrepancy:0.002425	Resample Pool Num:80
Train Epoch:41 [batch_index:10/78]	Loss1:0.006729	Loss2:0.006467	Discrepancy:0.002541	Resample Pool Num:83
Train Epoch:41 [batch_index:20/78]	Loss1:0.008609	Loss2:0.008428	Discrepancy:0.002376	Resample Pool Num:80
Train Epoch:41 [batch_index:30/78]	Loss1:0.007028	Loss2:0.007225	Discrepancy:0.002247	Resample Pool Num:80
Train Epoch:41 [batch_index:40/78]	Loss1:0.009796	Loss2:0.011117	Discrepancy:0.002072	Resample Pool Num:74
Train Epoch:41 [batch_index:50/78]	Loss1:0.007211	Loss2:0.007705	Discrepancy:0.002342	Resample Pool Num:77
Train Epoch:41 [batch_index:60/78]	Loss1:0.010496	Loss2:0.009662	Discrepancy:0.002713	Resample Pool Num:77
Train Epoch:41 [batch_index:70/78]	Loss1:0.008184	Loss2:0.008122	Discrepancy:0.002118	Resample Pool Num:82
Train Epoch:42 [batch_index:0/78]	Loss1:0.007131	Loss2:0.005758	Discrepancy:0.001769	Resample Pool Num:77
Train Epoch:42 [batch_index:10/78]	Loss1:0.006319	Loss2:0.007484	Discrepancy:0.002923	Resample Pool Num:80
Train Epoch:42 [batch_index:20/78]	Loss1:0.007333	Loss2:0.008455	Discrepancy:0.001891	Resample Pool Num:84
Train Epoch:42 [batch_index:30/78]	Loss1:0.007207	Loss2:0.007721	Discrepancy:0.003307	Resample Pool Num:77
Train Epoch:42 [batch_index:40/78]	Loss1:0.007291	Loss2:0.007918	Discrepancy:0.002723	Resample Pool Num:79
Train Epoch:42 [batch_index:50/78]	Loss1:0.005579	Loss2:0.005628	Discrepancy:0.002634	Resample Pool Num:75
Train Epoch:42 [batch_index:60/78]	Loss1:0.010236	Loss2:0.009476	Discrepancy:0.002169	Resample Pool Num:70
Train Epoch:42 [batch_index:70/78]	Loss1:0.007338	Loss2:0.006943	Discrepancy:0.002292	Resample Pool Num:71
Train Epoch:43 [batch_index:0/78]	Loss1:0.004796	Loss2:0.004207	Discrepancy:0.002136	Resample Pool Num:76
Train Epoch:43 [batch_index:10/78]	Loss1:0.007162	Loss2:0.006271	Discrepancy:0.002492	Resample Pool Num:75
Train Epoch:43 [batch_index:20/78]	Loss1:0.006780	Loss2:0.006271	Discrepancy:0.002063	Resample Pool Num:73
Train Epoch:43 [batch_index:30/78]	Loss1:0.005818	Loss2:0.006145	Discrepancy:0.002067	Resample Pool Num:68
Train Epoch:43 [batch_index:40/78]	Loss1:0.006521	Loss2:0.006302	Discrepancy:0.003361	Resample Pool Num:68
Train Epoch:43 [batch_index:50/78]	Loss1:0.010809	Loss2:0.012812	Discrepancy:0.002022	Resample Pool Num:72
Train Epoch:43 [batch_index:60/78]	Loss1:0.009311	Loss2:0.010822	Discrepancy:0.002351	Resample Pool Num:66
Train Epoch:43 [batch_index:70/78]	Loss1:0.006714	Loss2:0.007182	Discrepancy:0.002874	Resample Pool Num:66
Train Epoch:44 [batch_index:0/78]	Loss1:0.010211	Loss2:0.009756	Discrepancy:0.002515	Resample Pool Num:65
Train Epoch:44 [batch_index:10/78]	Loss1:0.007385	Loss2:0.006405	Discrepancy:0.002091	Resample Pool Num:60
Train Epoch:44 [batch_index:20/78]	Loss1:0.005215	Loss2:0.005644	Discrepancy:0.002398	Resample Pool Num:56
Train Epoch:44 [batch_index:30/78]	Loss1:0.005400	Loss2:0.005149	Discrepancy:0.002015	Resample Pool Num:59
Train Epoch:44 [batch_index:40/78]	Loss1:0.006178	Loss2:0.006167	Discrepancy:0.002460	Resample Pool Num:52
Train Epoch:44 [batch_index:50/78]	Loss1:0.008645	Loss2:0.008429	Discrepancy:0.002537	Resample Pool Num:54
Train Epoch:44 [batch_index:60/78]	Loss1:0.012185	Loss2:0.011210	Discrepancy:0.001744	Resample Pool Num:56
Train Epoch:44 [batch_index:70/78]	Loss1:0.004413	Loss2:0.004182	Discrepancy:0.001782	Resample Pool Num:56
Train Epoch:45 [batch_index:0/78]	Loss1:0.008865	Loss2:0.009004	Discrepancy:0.001945	Resample Pool Num:59
Train Epoch:45 [batch_index:10/78]	Loss1:0.007539	Loss2:0.007219	Discrepancy:0.002663	Resample Pool Num:60
Train Epoch:45 [batch_index:20/78]	Loss1:0.010090	Loss2:0.009487	Discrepancy:0.002553	Resample Pool Num:61
Train Epoch:45 [batch_index:30/78]	Loss1:0.011850	Loss2:0.011175	Discrepancy:0.002155	Resample Pool Num:61
Train Epoch:45 [batch_index:40/78]	Loss1:0.006661	Loss2:0.005779	Discrepancy:0.001803	Resample Pool Num:65
Train Epoch:45 [batch_index:50/78]	Loss1:0.010213	Loss2:0.009116	Discrepancy:0.002734	Resample Pool Num:67
Train Epoch:45 [batch_index:60/78]	Loss1:0.005696	Loss2:0.005828	Discrepancy:0.003358	Resample Pool Num:64
Train Epoch:45 [batch_index:70/78]	Loss1:0.005244	Loss2:0.005306	Discrepancy:0.002680	Resample Pool Num:65
Train Epoch:46 [batch_index:0/78]	Loss1:0.004176	Loss2:0.004271	Discrepancy:0.002462	Resample Pool Num:64
Train Epoch:46 [batch_index:10/78]	Loss1:0.011890	Loss2:0.013053	Discrepancy:0.002520	Resample Pool Num:68
Train Epoch:46 [batch_index:20/78]	Loss1:0.007416	Loss2:0.007277	Discrepancy:0.002396	Resample Pool Num:70
Train Epoch:46 [batch_index:30/78]	Loss1:0.007308	Loss2:0.007146	Discrepancy:0.002118	Resample Pool Num:65
Train Epoch:46 [batch_index:40/78]	Loss1:0.007460	Loss2:0.006626	Discrepancy:0.002195	Resample Pool Num:66
Train Epoch:46 [batch_index:50/78]	Loss1:0.005361	Loss2:0.005426	Discrepancy:0.001861	Resample Pool Num:59
Train Epoch:46 [batch_index:60/78]	Loss1:0.008171	Loss2:0.007781	Discrepancy:0.002517	Resample Pool Num:66
Train Epoch:46 [batch_index:70/78]	Loss1:0.007232	Loss2:0.007389	Discrepancy:0.002491	Resample Pool Num:67
Train Epoch:47 [batch_index:0/78]	Loss1:0.008341	Loss2:0.007974	Discrepancy:0.002711	Resample Pool Num:68
Train Epoch:47 [batch_index:10/78]	Loss1:0.007078	Loss2:0.007447	Discrepancy:0.003232	Resample Pool Num:65
Train Epoch:47 [batch_index:20/78]	Loss1:0.006294	Loss2:0.005575	Discrepancy:0.002385	Resample Pool Num:61
Train Epoch:47 [batch_index:30/78]	Loss1:0.004933	Loss2:0.004796	Discrepancy:0.002636	Resample Pool Num:67
Train Epoch:47 [batch_index:40/78]	Loss1:0.007387	Loss2:0.007566	Discrepancy:0.002527	Resample Pool Num:69
Train Epoch:47 [batch_index:50/78]	Loss1:0.008930	Loss2:0.008078	Discrepancy:0.002310	Resample Pool Num:69
Train Epoch:47 [batch_index:60/78]	Loss1:0.006281	Loss2:0.006888	Discrepancy:0.002124	Resample Pool Num:74
Train Epoch:47 [batch_index:70/78]	Loss1:0.006258	Loss2:0.005847	Discrepancy:0.001662	Resample Pool Num:67
Train Epoch:48 [batch_index:0/78]	Loss1:0.006651	Loss2:0.007573	Discrepancy:0.002429	Resample Pool Num:67
Train Epoch:48 [batch_index:10/78]	Loss1:0.012087	Loss2:0.011279	Discrepancy:0.001639	Resample Pool Num:68
Train Epoch:48 [batch_index:20/78]	Loss1:0.007571	Loss2:0.008033	Discrepancy:0.001923	Resample Pool Num:69
Train Epoch:48 [batch_index:30/78]	Loss1:0.006297	Loss2:0.005896	Discrepancy:0.002216	Resample Pool Num:71
Train Epoch:48 [batch_index:40/78]	Loss1:0.006579	Loss2:0.007034	Discrepancy:0.001926	Resample Pool Num:65
Train Epoch:48 [batch_index:50/78]	Loss1:0.009621	Loss2:0.009776	Discrepancy:0.001884	Resample Pool Num:72
Train Epoch:48 [batch_index:60/78]	Loss1:0.006507	Loss2:0.005811	Discrepancy:0.001993	Resample Pool Num:67
Train Epoch:48 [batch_index:70/78]	Loss1:0.004478	Loss2:0.004904	Discrepancy:0.001682	Resample Pool Num:72
Train Epoch:49 [batch_index:0/78]	Loss1:0.007057	Loss2:0.006489	Discrepancy:0.002451	Resample Pool Num:65
Train Epoch:49 [batch_index:10/78]	Loss1:0.008674	Loss2:0.008192	Discrepancy:0.002084	Resample Pool Num:66
Train Epoch:49 [batch_index:20/78]	Loss1:0.008493	Loss2:0.007912	Discrepancy:0.002433	Resample Pool Num:65
Train Epoch:49 [batch_index:30/78]	Loss1:0.006463	Loss2:0.006391	Discrepancy:0.002183	Resample Pool Num:70
Train Epoch:49 [batch_index:40/78]	Loss1:0.014764	Loss2:0.014436	Discrepancy:0.002090	Resample Pool Num:71
Train Epoch:49 [batch_index:50/78]	Loss1:0.009696	Loss2:0.010048	Discrepancy:0.001857	Resample Pool Num:71
Train Epoch:49 [batch_index:60/78]	Loss1:0.010977	Loss2:0.010166	Discrepancy:0.001646	Resample Pool Num:67
Train Epoch:49 [batch_index:70/78]	Loss1:0.006949	Loss2:0.008378	Discrepancy:0.002824	Resample Pool Num:66
Train Epoch:50 [batch_index:0/78]	Loss1:0.006833	Loss2:0.007266	Discrepancy:0.001743	Resample Pool Num:66
Train Epoch:50 [batch_index:10/78]	Loss1:0.010868	Loss2:0.010791	Discrepancy:0.002605	Resample Pool Num:72
Train Epoch:50 [batch_index:20/78]	Loss1:0.008465	Loss2:0.008888	Discrepancy:0.001801	Resample Pool Num:76
Train Epoch:50 [batch_index:30/78]	Loss1:0.008840	Loss2:0.008667	Discrepancy:0.002020	Resample Pool Num:75
Train Epoch:50 [batch_index:40/78]	Loss1:0.011900	Loss2:0.011909	Discrepancy:0.002786	Resample Pool Num:70
Train Epoch:50 [batch_index:50/78]	Loss1:0.007731	Loss2:0.008495	Discrepancy:0.002177	Resample Pool Num:70
Train Epoch:50 [batch_index:60/78]	Loss1:0.008613	Loss2:0.008592	Discrepancy:0.002147	Resample Pool Num:73
Train Epoch:50 [batch_index:70/78]	Loss1:0.005252	Loss2:0.005542	Discrepancy:0.002064	Resample Pool Num:71
Train Epoch:51 [batch_index:0/78]	Loss1:0.009589	Loss2:0.007897	Discrepancy:0.002680	Resample Pool Num:74
Train Epoch:51 [batch_index:10/78]	Loss1:0.004968	Loss2:0.004882	Discrepancy:0.002640	Resample Pool Num:73
Train Epoch:51 [batch_index:20/78]	Loss1:0.006161	Loss2:0.006647	Discrepancy:0.001923	Resample Pool Num:65
Train Epoch:51 [batch_index:30/78]	Loss1:0.007092	Loss2:0.007475	Discrepancy:0.001993	Resample Pool Num:62
Train Epoch:51 [batch_index:40/78]	Loss1:0.010201	Loss2:0.010358	Discrepancy:0.001995	Resample Pool Num:70
Train Epoch:51 [batch_index:50/78]	Loss1:0.009342	Loss2:0.009615	Discrepancy:0.002232	Resample Pool Num:67
Train Epoch:51 [batch_index:60/78]	Loss1:0.006254	Loss2:0.006085	Discrepancy:0.002129	Resample Pool Num:64
Train Epoch:51 [batch_index:70/78]	Loss1:0.009852	Loss2:0.008878	Discrepancy:0.002022	Resample Pool Num:68
Train Epoch:52 [batch_index:0/78]	Loss1:0.006232	Loss2:0.006564	Discrepancy:0.001931	Resample Pool Num:71
Train Epoch:52 [batch_index:10/78]	Loss1:0.007324	Loss2:0.006783	Discrepancy:0.002423	Resample Pool Num:64
Train Epoch:52 [batch_index:20/78]	Loss1:0.004712	Loss2:0.004957	Discrepancy:0.002124	Resample Pool Num:65
Train Epoch:52 [batch_index:30/78]	Loss1:0.006565	Loss2:0.006855	Discrepancy:0.001961	Resample Pool Num:64
Train Epoch:52 [batch_index:40/78]	Loss1:0.005353	Loss2:0.005161	Discrepancy:0.002864	Resample Pool Num:62
Train Epoch:52 [batch_index:50/78]	Loss1:0.006519	Loss2:0.007072	Discrepancy:0.003132	Resample Pool Num:62
Train Epoch:52 [batch_index:60/78]	Loss1:0.004814	Loss2:0.004483	Discrepancy:0.001647	Resample Pool Num:60
Train Epoch:52 [batch_index:70/78]	Loss1:0.004955	Loss2:0.005152	Discrepancy:0.002267	Resample Pool Num:64
Train Epoch:53 [batch_index:0/78]	Loss1:0.006226	Loss2:0.005678	Discrepancy:0.002365	Resample Pool Num:62
