Namespace(all_use=True, backbone='resnet18', batch_interval=10, batch_size=36, checkpoint='checkpoint', checkpoint_dir='exp_record/MCD_REPRODUCTION\\office_31\\checkpoint', cuda=True, ensemble_alpha=0.8, eval_only=False, grl_coefficient_upper=1.0, image_size=256, lr=0.001, max_epoch=160, mixup_beta=0.5, no_cuda=False, num_classes=31, num_k=4, one_step=False, optimizer='sgd', rampup_length=60, resume_epoch=0, save_epoch_interval=20, save_model=True, seed=1, source='D', source_loader='normal', supplementary_info='solver_fixed.py, --backbone=resnet18, use_bottleneck=True', target='A', target_loader='normal', use_abs_diff=False, weight_consistency=1.0, weight_consistency_upper=1.0, weight_discrepancy_upper=1.0)
Train Epoch:0 [batch_index:0/78]	Loss1:3.354255	Loss2:3.384393	Discrepancy:0.008528	Resample Pool Num:35
Train Epoch:26 [batch_index:20/78]	Loss1:0.012732	Loss2:0.012381	Discrepancy:0.002798	Resample Pool Num:103
Train Epoch:26 [batch_index:30/78]	Loss1:0.005006	Loss2:0.004945	Discrepancy:0.003318	Resample Pool Num:101
Train Epoch:26 [batch_index:40/78]	Loss1:0.007980	Loss2:0.007125	Discrepancy:0.003325	Resample Pool Num:96
Train Epoch:26 [batch_index:50/78]	Loss1:0.004157	Loss2:0.004213	Discrepancy:0.002324	Resample Pool Num:96
Train Epoch:26 [batch_index:60/78]	Loss1:0.004949	Loss2:0.005410	Discrepancy:0.003979	Resample Pool Num:91
Train Epoch:26 [batch_index:70/78]	Loss1:0.007231	Loss2:0.009361	Discrepancy:0.003321	Resample Pool Num:84
Train Epoch:27 [batch_index:0/78]	Loss1:0.011775	Loss2:0.013053	Discrepancy:0.002825	Resample Pool Num:87
Train Epoch:27 [batch_index:10/78]	Loss1:0.004103	Loss2:0.003983	Discrepancy:0.002710	Resample Pool Num:94
Train Epoch:27 [batch_index:20/78]	Loss1:0.007291	Loss2:0.007931	Discrepancy:0.003979	Resample Pool Num:94
Train Epoch:27 [batch_index:30/78]	Loss1:0.006141	Loss2:0.006959	Discrepancy:0.003003	Resample Pool Num:91
Train Epoch:27 [batch_index:40/78]	Loss1:0.004837	Loss2:0.005011	Discrepancy:0.002406	Resample Pool Num:92
Train Epoch:27 [batch_index:50/78]	Loss1:0.006529	Loss2:0.006933	Discrepancy:0.002809	Resample Pool Num:89
Train Epoch:27 [batch_index:60/78]	Loss1:0.005879	Loss2:0.005825	Discrepancy:0.003421	Resample Pool Num:86
Train Epoch:27 [batch_index:70/78]	Loss1:0.004658	Loss2:0.005184	Discrepancy:0.003501	Resample Pool Num:83
Train Epoch:28 [batch_index:0/78]	Loss1:0.005675	Loss2:0.005329	Discrepancy:0.003331	Resample Pool Num:89
Train Epoch:28 [batch_index:10/78]	Loss1:0.005917	Loss2:0.006421	Discrepancy:0.002491	Resample Pool Num:93
Train Epoch:28 [batch_index:20/78]	Loss1:0.005122	Loss2:0.005349	Discrepancy:0.003401	Resample Pool Num:89
Train Epoch:28 [batch_index:30/78]	Loss1:0.008343	Loss2:0.008937	Discrepancy:0.002464	Resample Pool Num:89
Train Epoch:28 [batch_index:40/78]	Loss1:0.005829	Loss2:0.005355	Discrepancy:0.002650	Resample Pool Num:93
Train Epoch:28 [batch_index:50/78]	Loss1:0.006882	Loss2:0.006392	Discrepancy:0.003425	Resample Pool Num:100
Train Epoch:28 [batch_index:60/78]	Loss1:0.007175	Loss2:0.006767	Discrepancy:0.002812	Resample Pool Num:104
Train Epoch:28 [batch_index:70/78]	Loss1:0.006744	Loss2:0.007621	Discrepancy:0.002784	Resample Pool Num:112
Train Epoch:29 [batch_index:0/78]	Loss1:0.006991	Loss2:0.007187	Discrepancy:0.003268	Resample Pool Num:114
Train Epoch:29 [batch_index:10/78]	Loss1:0.006776	Loss2:0.007323	Discrepancy:0.002484	Resample Pool Num:115
Train Epoch:29 [batch_index:20/78]	Loss1:0.005731	Loss2:0.005988	Discrepancy:0.002656	Resample Pool Num:104
Train Epoch:29 [batch_index:30/78]	Loss1:0.005336	Loss2:0.006123	Discrepancy:0.002885	Resample Pool Num:97
Train Epoch:29 [batch_index:40/78]	Loss1:0.005496	Loss2:0.005298	Discrepancy:0.003068	Resample Pool Num:91
Train Epoch:29 [batch_index:50/78]	Loss1:0.007384	Loss2:0.007577	Discrepancy:0.002819	Resample Pool Num:92
Train Epoch:29 [batch_index:60/78]	Loss1:0.009388	Loss2:0.009049	Discrepancy:0.002847	Resample Pool Num:94
Train Epoch:29 [batch_index:70/78]	Loss1:0.006041	Loss2:0.006825	Discrepancy:0.002469	Resample Pool Num:85
Train Epoch:30 [batch_index:0/78]	Loss1:0.005455	Loss2:0.005629	Discrepancy:0.002330	Resample Pool Num:88
Train Epoch:30 [batch_index:10/78]	Loss1:0.008412	Loss2:0.007817	Discrepancy:0.002524	Resample Pool Num:89
Train Epoch:30 [batch_index:20/78]	Loss1:0.005999	Loss2:0.006051	Discrepancy:0.002016	Resample Pool Num:88
Train Epoch:30 [batch_index:30/78]	Loss1:0.004854	Loss2:0.004766	Discrepancy:0.002935	Resample Pool Num:84
Train Epoch:30 [batch_index:40/78]	Loss1:0.008087	Loss2:0.008990	Discrepancy:0.002932	Resample Pool Num:82
Train Epoch:30 [batch_index:50/78]	Loss1:0.006783	Loss2:0.006981	Discrepancy:0.003586	Resample Pool Num:82
Train Epoch:30 [batch_index:60/78]	Loss1:0.004306	Loss2:0.004617	Discrepancy:0.003640	Resample Pool Num:81
Train Epoch:30 [batch_index:70/78]	Loss1:0.010219	Loss2:0.011259	Discrepancy:0.004030	Resample Pool Num:81
Train Epoch:31 [batch_index:0/78]	Loss1:0.006541	Loss2:0.007317	Discrepancy:0.002736	Resample Pool Num:82
Train Epoch:31 [batch_index:10/78]	Loss1:0.005206	Loss2:0.004975	Discrepancy:0.002962	Resample Pool Num:90
Train Epoch:31 [batch_index:20/78]	Loss1:0.003287	Loss2:0.003332	Discrepancy:0.002245	Resample Pool Num:90
Train Epoch:31 [batch_index:30/78]	Loss1:0.006307	Loss2:0.006263	Discrepancy:0.003195	Resample Pool Num:90
Train Epoch:31 [batch_index:40/78]	Loss1:0.005850	Loss2:0.006291	Discrepancy:0.002397	Resample Pool Num:91
Train Epoch:31 [batch_index:50/78]	Loss1:0.009382	Loss2:0.010153	Discrepancy:0.003404	Resample Pool Num:90
Train Epoch:31 [batch_index:60/78]	Loss1:0.011015	Loss2:0.009838	Discrepancy:0.002392	Resample Pool Num:93
Train Epoch:31 [batch_index:70/78]	Loss1:0.007234	Loss2:0.006804	Discrepancy:0.002474	Resample Pool Num:86
Train Epoch:32 [batch_index:0/78]	Loss1:0.005431	Loss2:0.005826	Discrepancy:0.002015	Resample Pool Num:90
Train Epoch:32 [batch_index:10/78]	Loss1:0.006971	Loss2:0.006495	Discrepancy:0.002484	Resample Pool Num:89
Train Epoch:32 [batch_index:20/78]	Loss1:0.006218	Loss2:0.006215	Discrepancy:0.002305	Resample Pool Num:84
Train Epoch:32 [batch_index:30/78]	Loss1:0.004843	Loss2:0.004904	Discrepancy:0.003260	Resample Pool Num:80
Train Epoch:32 [batch_index:40/78]	Loss1:0.005388	Loss2:0.006107	Discrepancy:0.002773	Resample Pool Num:88
Train Epoch:32 [batch_index:50/78]	Loss1:0.006123	Loss2:0.006695	Discrepancy:0.002969	Resample Pool Num:85
Train Epoch:32 [batch_index:60/78]	Loss1:0.004635	Loss2:0.004822	Discrepancy:0.002066	Resample Pool Num:80
Train Epoch:32 [batch_index:70/78]	Loss1:0.006229	Loss2:0.006228	Discrepancy:0.002264	Resample Pool Num:89
Train Epoch:33 [batch_index:0/78]	Loss1:0.005751	Loss2:0.005779	Discrepancy:0.002146	Resample Pool Num:93
Train Epoch:33 [batch_index:10/78]	Loss1:0.006740	Loss2:0.006586	Discrepancy:0.002719	Resample Pool Num:92
Train Epoch:33 [batch_index:20/78]	Loss1:0.005495	Loss2:0.005936	Discrepancy:0.002824	Resample Pool Num:93
Train Epoch:33 [batch_index:30/78]	Loss1:0.003617	Loss2:0.003537	Discrepancy:0.002138	Resample Pool Num:93
Train Epoch:33 [batch_index:40/78]	Loss1:0.007174	Loss2:0.007597	Discrepancy:0.002984	Resample Pool Num:87
Train Epoch:33 [batch_index:50/78]	Loss1:0.006579	Loss2:0.006592	Discrepancy:0.003196	Resample Pool Num:96
Train Epoch:33 [batch_index:60/78]	Loss1:0.007629	Loss2:0.007982	Discrepancy:0.002067	Resample Pool Num:99
Train Epoch:33 [batch_index:70/78]	Loss1:0.004168	Loss2:0.004243	Discrepancy:0.003256	Resample Pool Num:98
Train Epoch:34 [batch_index:0/78]	Loss1:0.007585	Loss2:0.007001	Discrepancy:0.002217	Resample Pool Num:95
Train Epoch:34 [batch_index:10/78]	Loss1:0.023429	Loss2:0.022931	Discrepancy:0.002544	Resample Pool Num:101
Train Epoch:34 [batch_index:20/78]	Loss1:0.010578	Loss2:0.011263	Discrepancy:0.002971	Resample Pool Num:101
Train Epoch:34 [batch_index:30/78]	Loss1:0.009921	Loss2:0.009513	Discrepancy:0.002154	Resample Pool Num:104
Train Epoch:34 [batch_index:40/78]	Loss1:0.004774	Loss2:0.005455	Discrepancy:0.003648	Resample Pool Num:95
Train Epoch:34 [batch_index:50/78]	Loss1:0.004954	Loss2:0.004711	Discrepancy:0.002800	Resample Pool Num:91
Train Epoch:34 [batch_index:60/78]	Loss1:0.005417	Loss2:0.005878	Discrepancy:0.001946	Resample Pool Num:87
Train Epoch:34 [batch_index:70/78]	Loss1:0.005672	Loss2:0.006412	Discrepancy:0.001908	Resample Pool Num:83
Train Epoch:35 [batch_index:0/78]	Loss1:0.004873	Loss2:0.005210	Discrepancy:0.001787	Resample Pool Num:83
Train Epoch:35 [batch_index:10/78]	Loss1:0.005801	Loss2:0.005773	Discrepancy:0.003014	Resample Pool Num:82
Train Epoch:35 [batch_index:20/78]	Loss1:0.006257	Loss2:0.006649	Discrepancy:0.003032	Resample Pool Num:84
Train Epoch:35 [batch_index:30/78]	Loss1:0.007912	Loss2:0.008740	Discrepancy:0.002413	Resample Pool Num:87
Train Epoch:35 [batch_index:40/78]	Loss1:0.008265	Loss2:0.007942	Discrepancy:0.002446	Resample Pool Num:89
Train Epoch:35 [batch_index:50/78]	Loss1:0.008815	Loss2:0.009381	Discrepancy:0.002866	Resample Pool Num:87
Train Epoch:35 [batch_index:60/78]	Loss1:0.006793	Loss2:0.007731	Discrepancy:0.001685	Resample Pool Num:90
Train Epoch:35 [batch_index:70/78]	Loss1:0.005791	Loss2:0.005747	Discrepancy:0.002252	Resample Pool Num:89
Train Epoch:36 [batch_index:0/78]	Loss1:0.006881	Loss2:0.006492	Discrepancy:0.002310	Resample Pool Num:81
Train Epoch:36 [batch_index:10/78]	Loss1:0.007315	Loss2:0.007848	Discrepancy:0.003338	Resample Pool Num:80
Train Epoch:36 [batch_index:20/78]	Loss1:0.006551	Loss2:0.007096	Discrepancy:0.003332	Resample Pool Num:77
Train Epoch:36 [batch_index:30/78]	Loss1:0.005084	Loss2:0.005454	Discrepancy:0.002405	Resample Pool Num:79
Train Epoch:36 [batch_index:40/78]	Loss1:0.008653	Loss2:0.008797	Discrepancy:0.002615	Resample Pool Num:76
Train Epoch:36 [batch_index:50/78]	Loss1:0.005813	Loss2:0.006147	Discrepancy:0.002415	Resample Pool Num:78
Train Epoch:36 [batch_index:60/78]	Loss1:0.004797	Loss2:0.004660	Discrepancy:0.003008	Resample Pool Num:77
Train Epoch:36 [batch_index:70/78]	Loss1:0.009549	Loss2:0.009060	Discrepancy:0.002721	Resample Pool Num:79
Train Epoch:37 [batch_index:0/78]	Loss1:0.008184	Loss2:0.007272	Discrepancy:0.002099	Resample Pool Num:85
Train Epoch:37 [batch_index:10/78]	Loss1:0.004346	Loss2:0.004515	Discrepancy:0.002801	Resample Pool Num:80
Train Epoch:37 [batch_index:20/78]	Loss1:0.006077	Loss2:0.006447	Discrepancy:0.002142	Resample Pool Num:82
Train Epoch:37 [batch_index:30/78]	Loss1:0.009057	Loss2:0.008388	Discrepancy:0.002337	Resample Pool Num:84
Train Epoch:37 [batch_index:40/78]	Loss1:0.006074	Loss2:0.005573	Discrepancy:0.002295	Resample Pool Num:75
Train Epoch:37 [batch_index:50/78]	Loss1:0.006788	Loss2:0.007987	Discrepancy:0.002808	Resample Pool Num:74
Train Epoch:37 [batch_index:60/78]	Loss1:0.007362	Loss2:0.007191	Discrepancy:0.002706	Resample Pool Num:78
Train Epoch:37 [batch_index:70/78]	Loss1:0.008126	Loss2:0.008571	Discrepancy:0.002959	Resample Pool Num:83
Train Epoch:38 [batch_index:0/78]	Loss1:0.004750	Loss2:0.004589	Discrepancy:0.001642	Resample Pool Num:78
Train Epoch:38 [batch_index:10/78]	Loss1:0.007799	Loss2:0.009190	Discrepancy:0.003345	Resample Pool Num:81
Train Epoch:38 [batch_index:20/78]	Loss1:0.006244	Loss2:0.005689	Discrepancy:0.002050	Resample Pool Num:83
Train Epoch:38 [batch_index:30/78]	Loss1:0.007829	Loss2:0.007775	Discrepancy:0.002376	Resample Pool Num:84
Train Epoch:38 [batch_index:40/78]	Loss1:0.006170	Loss2:0.005911	Discrepancy:0.003549	Resample Pool Num:77
Train Epoch:38 [batch_index:50/78]	Loss1:0.005572	Loss2:0.006141	Discrepancy:0.002020	Resample Pool Num:77
Train Epoch:38 [batch_index:60/78]	Loss1:0.007615	Loss2:0.008639	Discrepancy:0.003557	Resample Pool Num:88
Train Epoch:38 [batch_index:70/78]	Loss1:0.007440	Loss2:0.007066	Discrepancy:0.002209	Resample Pool Num:82
Train Epoch:39 [batch_index:0/78]	Loss1:0.007573	Loss2:0.007608	Discrepancy:0.001761	Resample Pool Num:77
Train Epoch:39 [batch_index:10/78]	Loss1:0.006078	Loss2:0.006736	Discrepancy:0.001896	Resample Pool Num:82
Train Epoch:39 [batch_index:20/78]	Loss1:0.007313	Loss2:0.007169	Discrepancy:0.001349	Resample Pool Num:90
Train Epoch:39 [batch_index:30/78]	Loss1:0.005496	Loss2:0.005072	Discrepancy:0.003253	Resample Pool Num:88
Train Epoch:39 [batch_index:40/78]	Loss1:0.009708	Loss2:0.009777	Discrepancy:0.003575	Resample Pool Num:87
Train Epoch:39 [batch_index:50/78]	Loss1:0.004864	Loss2:0.004943	Discrepancy:0.002467	Resample Pool Num:87
Train Epoch:39 [batch_index:60/78]	Loss1:0.004089	Loss2:0.004345	Discrepancy:0.002355	Resample Pool Num:91
Train Epoch:39 [batch_index:70/78]	Loss1:0.007270	Loss2:0.007208	Discrepancy:0.002369	Resample Pool Num:88
Train Epoch:40 [batch_index:0/78]	Loss1:0.008197	Loss2:0.009118	Discrepancy:0.002823	Resample Pool Num:83
Train Epoch:40 [batch_index:10/78]	Loss1:0.008795	Loss2:0.008599	Discrepancy:0.002337	Resample Pool Num:82
Train Epoch:40 [batch_index:20/78]	Loss1:0.006985	Loss2:0.007484	Discrepancy:0.002291	Resample Pool Num:85
Train Epoch:40 [batch_index:30/78]	Loss1:0.013866	Loss2:0.011295	Discrepancy:0.001751	Resample Pool Num:87
Train Epoch:40 [batch_index:40/78]	Loss1:0.006281	Loss2:0.005613	Discrepancy:0.002361	Resample Pool Num:84
Train Epoch:40 [batch_index:50/78]	Loss1:0.019834	Loss2:0.019799	Discrepancy:0.002532	Resample Pool Num:84
Train Epoch:40 [batch_index:60/78]	Loss1:0.007932	Loss2:0.007834	Discrepancy:0.002094	Resample Pool Num:77
Train Epoch:40 [batch_index:70/78]	Loss1:0.004767	Loss2:0.005784	Discrepancy:0.002606	Resample Pool Num:76
Train Epoch:41 [batch_index:0/78]	Loss1:0.006195	Loss2:0.006456	Discrepancy:0.002572	Resample Pool Num:79
Train Epoch:41 [batch_index:10/78]	Loss1:0.005710	Loss2:0.006133	Discrepancy:0.002144	Resample Pool Num:77
Train Epoch:41 [batch_index:20/78]	Loss1:0.009474	Loss2:0.009381	Discrepancy:0.002302	Resample Pool Num:73
Train Epoch:41 [batch_index:30/78]	Loss1:0.006912	Loss2:0.006550	Discrepancy:0.001896	Resample Pool Num:75
Train Epoch:41 [batch_index:40/78]	Loss1:0.008176	Loss2:0.008864	Discrepancy:0.003328	Resample Pool Num:74
Train Epoch:41 [batch_index:50/78]	Loss1:0.010309	Loss2:0.010283	Discrepancy:0.004001	Resample Pool Num:75
Train Epoch:41 [batch_index:60/78]	Loss1:0.007157	Loss2:0.008311	Discrepancy:0.001961	Resample Pool Num:73
Train Epoch:41 [batch_index:70/78]	Loss1:0.004709	Loss2:0.005108	Discrepancy:0.002070	Resample Pool Num:79
Train Epoch:42 [batch_index:0/78]	Loss1:0.013306	Loss2:0.011800	Discrepancy:0.002241	Resample Pool Num:82
Train Epoch:42 [batch_index:10/78]	Loss1:0.007661	Loss2:0.006933	Discrepancy:0.002432	Resample Pool Num:81
Train Epoch:42 [batch_index:20/78]	Loss1:0.010250	Loss2:0.009756	Discrepancy:0.002568	Resample Pool Num:83
Train Epoch:42 [batch_index:30/78]	Loss1:0.007582	Loss2:0.007585	Discrepancy:0.002347	Resample Pool Num:89
Train Epoch:42 [batch_index:40/78]	Loss1:0.004983	Loss2:0.004685	Discrepancy:0.002410	Resample Pool Num:85
Train Epoch:42 [batch_index:50/78]	Loss1:0.006932	Loss2:0.007457	Discrepancy:0.002040	Resample Pool Num:83
Train Epoch:42 [batch_index:60/78]	Loss1:0.007451	Loss2:0.007140	Discrepancy:0.002470	Resample Pool Num:76
Train Epoch:42 [batch_index:70/78]	Loss1:0.008832	Loss2:0.008195	Discrepancy:0.002527	Resample Pool Num:79
Train Epoch:43 [batch_index:0/78]	Loss1:0.007922	Loss2:0.007916	Discrepancy:0.002829	Resample Pool Num:78
Train Epoch:43 [batch_index:10/78]	Loss1:0.005180	Loss2:0.004926	Discrepancy:0.003886	Resample Pool Num:68
Train Epoch:43 [batch_index:20/78]	Loss1:0.004224	Loss2:0.004251	Discrepancy:0.002848	Resample Pool Num:65
Train Epoch:43 [batch_index:30/78]	Loss1:0.006274	Loss2:0.006565	Discrepancy:0.002517	Resample Pool Num:68
Train Epoch:43 [batch_index:40/78]	Loss1:0.005698	Loss2:0.006526	Discrepancy:0.001861	Resample Pool Num:71
Train Epoch:43 [batch_index:50/78]	Loss1:0.010729	Loss2:0.013226	Discrepancy:0.002332	Resample Pool Num:74
Train Epoch:43 [batch_index:60/78]	Loss1:0.005045	Loss2:0.005233	Discrepancy:0.002823	Resample Pool Num:79
Train Epoch:43 [batch_index:70/78]	Loss1:0.006122	Loss2:0.005807	Discrepancy:0.001820	Resample Pool Num:80
Train Epoch:44 [batch_index:0/78]	Loss1:0.005861	Loss2:0.005503	Discrepancy:0.003139	Resample Pool Num:75
Train Epoch:44 [batch_index:10/78]	Loss1:0.006611	Loss2:0.007589	Discrepancy:0.001857	Resample Pool Num:75
Train Epoch:44 [batch_index:20/78]	Loss1:0.011028	Loss2:0.011784	Discrepancy:0.002154	Resample Pool Num:73
Train Epoch:44 [batch_index:30/78]	Loss1:0.008760	Loss2:0.008870	Discrepancy:0.002891	Resample Pool Num:75
Train Epoch:44 [batch_index:40/78]	Loss1:0.006538	Loss2:0.007175	Discrepancy:0.002586	Resample Pool Num:76
Train Epoch:44 [batch_index:50/78]	Loss1:0.014596	Loss2:0.014017	Discrepancy:0.003096	Resample Pool Num:87
Train Epoch:44 [batch_index:60/78]	Loss1:0.006716	Loss2:0.006511	Discrepancy:0.002494	Resample Pool Num:86
Train Epoch:44 [batch_index:70/78]	Loss1:0.004903	Loss2:0.004484	Discrepancy:0.002446	Resample Pool Num:82
Train Epoch:45 [batch_index:0/78]	Loss1:0.004153	Loss2:0.004106	Discrepancy:0.002571	Resample Pool Num:76
Train Epoch:45 [batch_index:10/78]	Loss1:0.014432	Loss2:0.014696	Discrepancy:0.002940	Resample Pool Num:73
Train Epoch:45 [batch_index:20/78]	Loss1:0.005342	Loss2:0.005755	Discrepancy:0.002723	Resample Pool Num:69
Train Epoch:45 [batch_index:30/78]	Loss1:0.007494	Loss2:0.008164	Discrepancy:0.003196	Resample Pool Num:73
Train Epoch:45 [batch_index:40/78]	Loss1:0.005014	Loss2:0.005963	Discrepancy:0.001909	Resample Pool Num:72
Train Epoch:45 [batch_index:50/78]	Loss1:0.004329	Loss2:0.004290	Discrepancy:0.003465	Resample Pool Num:72
Train Epoch:45 [batch_index:60/78]	Loss1:0.008714	Loss2:0.007371	Discrepancy:0.002088	Resample Pool Num:69
Train Epoch:45 [batch_index:70/78]	Loss1:0.007318	Loss2:0.007829	Discrepancy:0.002244	Resample Pool Num:68
Train Epoch:46 [batch_index:0/78]	Loss1:0.008226	Loss2:0.008387	Discrepancy:0.002217	Resample Pool Num:68
Train Epoch:46 [batch_index:10/78]	Loss1:0.008665	Loss2:0.008406	Discrepancy:0.002063	Resample Pool Num:62
Train Epoch:46 [batch_index:20/78]	Loss1:0.006797	Loss2:0.007393	Discrepancy:0.002430	Resample Pool Num:68
Train Epoch:46 [batch_index:30/78]	Loss1:0.004783	Loss2:0.004558	Discrepancy:0.001986	Resample Pool Num:73
Train Epoch:46 [batch_index:40/78]	Loss1:0.005014	Loss2:0.004805	Discrepancy:0.002485	Resample Pool Num:73
Train Epoch:46 [batch_index:50/78]	Loss1:0.006462	Loss2:0.005746	Discrepancy:0.003134	Resample Pool Num:77
Train Epoch:46 [batch_index:60/78]	Loss1:0.008193	Loss2:0.008854	Discrepancy:0.002190	Resample Pool Num:80
Train Epoch:46 [batch_index:70/78]	Loss1:0.009265	Loss2:0.010343	Discrepancy:0.002387	Resample Pool Num:84
Train Epoch:47 [batch_index:0/78]	Loss1:0.005648	Loss2:0.006024	Discrepancy:0.002985	Resample Pool Num:81
Train Epoch:47 [batch_index:10/78]	Loss1:0.008216	Loss2:0.007312	Discrepancy:0.002980	Resample Pool Num:81
Train Epoch:47 [batch_index:20/78]	Loss1:0.006608	Loss2:0.006400	Discrepancy:0.002128	Resample Pool Num:81
Train Epoch:47 [batch_index:30/78]	Loss1:0.007821	Loss2:0.007799	Discrepancy:0.002576	Resample Pool Num:84
Train Epoch:47 [batch_index:40/78]	Loss1:0.008564	Loss2:0.009212	Discrepancy:0.002711	Resample Pool Num:80
Train Epoch:47 [batch_index:50/78]	Loss1:0.005514	Loss2:0.005774	Discrepancy:0.002153	Resample Pool Num:74
Train Epoch:47 [batch_index:60/78]	Loss1:0.004953	Loss2:0.005260	Discrepancy:0.002543	Resample Pool Num:75
Train Epoch:47 [batch_index:70/78]	Loss1:0.005446	Loss2:0.005726	Discrepancy:0.003127	Resample Pool Num:73
Train Epoch:48 [batch_index:0/78]	Loss1:0.004902	Loss2:0.005136	Discrepancy:0.001955	Resample Pool Num:75
Train Epoch:48 [batch_index:10/78]	Loss1:0.006107	Loss2:0.005828	Discrepancy:0.001497	Resample Pool Num:80
Train Epoch:48 [batch_index:20/78]	Loss1:0.004797	Loss2:0.004832	Discrepancy:0.002112	Resample Pool Num:82
Train Epoch:48 [batch_index:30/78]	Loss1:0.004826	Loss2:0.005243	Discrepancy:0.002018	Resample Pool Num:79
Train Epoch:48 [batch_index:40/78]	Loss1:0.005610	Loss2:0.005634	Discrepancy:0.002193	Resample Pool Num:80
Train Epoch:48 [batch_index:50/78]	Loss1:0.012496	Loss2:0.014951	Discrepancy:0.001882	Resample Pool Num:85
Train Epoch:48 [batch_index:60/78]	Loss1:0.006748	Loss2:0.006912	Discrepancy:0.001739	Resample Pool Num:86
Train Epoch:48 [batch_index:70/78]	Loss1:0.009750	Loss2:0.011473	Discrepancy:0.002247	Resample Pool Num:80
Train Epoch:49 [batch_index:0/78]	Loss1:0.013366	Loss2:0.011388	Discrepancy:0.002160	Resample Pool Num:78
Train Epoch:49 [batch_index:10/78]	Loss1:0.006124	Loss2:0.005862	Discrepancy:0.003053	Resample Pool Num:80
Train Epoch:49 [batch_index:20/78]	Loss1:0.007411	Loss2:0.007188	Discrepancy:0.002885	Resample Pool Num:78
Train Epoch:49 [batch_index:30/78]	Loss1:0.005977	Loss2:0.006036	Discrepancy:0.002427	Resample Pool Num:81
Train Epoch:49 [batch_index:40/78]	Loss1:0.005203	Loss2:0.004685	Discrepancy:0.002366	Resample Pool Num:88
Train Epoch:49 [batch_index:50/78]	Loss1:0.010721	Loss2:0.011004	Discrepancy:0.001853	Resample Pool Num:83
Train Epoch:49 [batch_index:60/78]	Loss1:0.007882	Loss2:0.008278	Discrepancy:0.001814	Resample Pool Num:73
Train Epoch:49 [batch_index:70/78]	Loss1:0.012178	Loss2:0.013142	Discrepancy:0.002373	Resample Pool Num:73
Train Epoch:50 [batch_index:0/78]	Loss1:0.006157	Loss2:0.006713	Discrepancy:0.001638	Resample Pool Num:71
Train Epoch:50 [batch_index:10/78]	Loss1:0.010444	Loss2:0.008660	Discrepancy:0.002340	Resample Pool Num:71
Train Epoch:50 [batch_index:20/78]	Loss1:0.007208	Loss2:0.007383	Discrepancy:0.003468	Resample Pool Num:69
Train Epoch:50 [batch_index:30/78]	Loss1:0.005800	Loss2:0.006652	Discrepancy:0.002095	Resample Pool Num:67
Train Epoch:50 [batch_index:40/78]	Loss1:0.006114	Loss2:0.006409	Discrepancy:0.001907	Resample Pool Num:69
Train Epoch:50 [batch_index:50/78]	Loss1:0.004652	Loss2:0.004931	Discrepancy:0.002284	Resample Pool Num:64
Train Epoch:50 [batch_index:60/78]	Loss1:0.009871	Loss2:0.009608	Discrepancy:0.002480	Resample Pool Num:63
Train Epoch:50 [batch_index:70/78]	Loss1:0.007135	Loss2:0.007086	Discrepancy:0.002210	Resample Pool Num:63
Train Epoch:51 [batch_index:0/78]	Loss1:0.006630	Loss2:0.008362	Discrepancy:0.001947	Resample Pool Num:68
Train Epoch:51 [batch_index:10/78]	Loss1:0.008160	Loss2:0.008712	Discrepancy:0.001813	Resample Pool Num:72
Train Epoch:51 [batch_index:20/78]	Loss1:0.005102	Loss2:0.005377	Discrepancy:0.003047	Resample Pool Num:70
Train Epoch:51 [batch_index:30/78]	Loss1:0.006325	Loss2:0.006463	Discrepancy:0.002146	Resample Pool Num:70
Train Epoch:51 [batch_index:40/78]	Loss1:0.005555	Loss2:0.005176	Discrepancy:0.002395	Resample Pool Num:69
Train Epoch:51 [batch_index:50/78]	Loss1:0.008310	Loss2:0.008278	Discrepancy:0.001628	Resample Pool Num:67
Train Epoch:51 [batch_index:60/78]	Loss1:0.004938	Loss2:0.004562	Discrepancy:0.001669	Resample Pool Num:62
Train Epoch:51 [batch_index:70/78]	Loss1:0.010408	Loss2:0.012083	Discrepancy:0.002216	Resample Pool Num:63
Train Epoch:52 [batch_index:0/78]	Loss1:0.008553	Loss2:0.008344	Discrepancy:0.001945	Resample Pool Num:62
Train Epoch:52 [batch_index:10/78]	Loss1:0.005888	Loss2:0.005427	Discrepancy:0.002030	Resample Pool Num:60
Train Epoch:52 [batch_index:20/78]	Loss1:0.006715	Loss2:0.006965	Discrepancy:0.001728	Resample Pool Num:67
Train Epoch:52 [batch_index:30/78]	Loss1:0.006281	Loss2:0.006818	Discrepancy:0.002101	Resample Pool Num:66
Train Epoch:52 [batch_index:40/78]	Loss1:0.007415	Loss2:0.007590	Discrepancy:0.001782	Resample Pool Num:66
Train Epoch:52 [batch_index:50/78]	Loss1:0.008425	Loss2:0.008765	Discrepancy:0.003024	Resample Pool Num:77
Train Epoch:52 [batch_index:60/78]	Loss1:0.007861	Loss2:0.007939	Discrepancy:0.002332	Resample Pool Num:79
Train Epoch:52 [batch_index:70/78]	Loss1:0.006547	Loss2:0.006693	Discrepancy:0.002221	Resample Pool Num:80
Train Epoch:53 [batch_index:0/78]	Loss1:0.006684	Loss2:0.007349	Discrepancy:0.001951	Resample Pool Num:81
