Namespace(all_use=True, backbone='default', batch_interval=100, batch_size=128, checkpoint='checkpoint', checkpoint_dir='exp_record/MCD_REPRODUCTION\\mnist_usps_all_use\\checkpoint', cuda=True, ensemble_alpha=0.8, eval_only=False, grl_coefficient_upper=1.0, image_size=32, lr=0.0002, max_epoch=200, mixup_beta=0.5, no_cuda=False, num_classes=10, num_k=4, one_step=False, optimizer='adam', rampup_length=10, resume_epoch=0, save_epoch_interval=20, save_model=True, seed=1, source='mnist', source_loader='mcd', supplementary_info='solver_fixed.py, --one_step=False', target='usps', target_loader='mcd', use_abs_diff=False, weight_consistency=0.1, weight_consistency_upper=1.0, weight_discrepancy_upper=1.0)
Train Epoch:0 [batch_index:0]	Loss1:2.391238	Loss2:2.431764	Discrepancy:0.054159
Train Epoch:53 [batch_index:0]	Loss1:0.030724	Loss2:0.032455	Discrepancy:0.008444
Train Epoch:53 [batch_index:100]	Loss1:0.024706	Loss2:0.116887	Discrepancy:0.009458
Train Epoch:53 [batch_index:200]	Loss1:0.027661	Loss2:0.052902	Discrepancy:0.009935
Train Epoch:53 [batch_index:300]	Loss1:0.015501	Loss2:0.047734	Discrepancy:0.005447
Train Epoch:53 [batch_index:400]	Loss1:0.027084	Loss2:0.013320	Discrepancy:0.006077
Train Epoch:54 [batch_index:0]	Loss1:0.018073	Loss2:0.009182	Discrepancy:0.007912
Train Epoch:54 [batch_index:100]	Loss1:0.017989	Loss2:0.038022	Discrepancy:0.008129
Train Epoch:54 [batch_index:200]	Loss1:0.019825	Loss2:0.010212	Discrepancy:0.006776
Train Epoch:54 [batch_index:300]	Loss1:0.037297	Loss2:0.054083	Discrepancy:0.006321
Train Epoch:54 [batch_index:400]	Loss1:0.040988	Loss2:0.034433	Discrepancy:0.006593
Train Epoch:55 [batch_index:0]	Loss1:0.057527	Loss2:0.030578	Discrepancy:0.010026
Train Epoch:55 [batch_index:100]	Loss1:0.023583	Loss2:0.030760	Discrepancy:0.008495
Train Epoch:55 [batch_index:200]	Loss1:0.027157	Loss2:0.053029	Discrepancy:0.010138
Train Epoch:55 [batch_index:300]	Loss1:0.014911	Loss2:0.076976	Discrepancy:0.006846
Train Epoch:55 [batch_index:400]	Loss1:0.044790	Loss2:0.052679	Discrepancy:0.003995
Train Epoch:56 [batch_index:0]	Loss1:0.029441	Loss2:0.013938	Discrepancy:0.008868
Train Epoch:56 [batch_index:100]	Loss1:0.044011	Loss2:0.029369	Discrepancy:0.011740
Train Epoch:56 [batch_index:200]	Loss1:0.010694	Loss2:0.025026	Discrepancy:0.007033
Train Epoch:56 [batch_index:300]	Loss1:0.044455	Loss2:0.069877	Discrepancy:0.009385
Train Epoch:56 [batch_index:400]	Loss1:0.053760	Loss2:0.070953	Discrepancy:0.006312
Train Epoch:57 [batch_index:0]	Loss1:0.065447	Loss2:0.034884	Discrepancy:0.009076
Train Epoch:57 [batch_index:100]	Loss1:0.007696	Loss2:0.009997	Discrepancy:0.007025
Train Epoch:57 [batch_index:200]	Loss1:0.007114	Loss2:0.009185	Discrepancy:0.005988
Train Epoch:57 [batch_index:300]	Loss1:0.054242	Loss2:0.028299	Discrepancy:0.008573
Train Epoch:57 [batch_index:400]	Loss1:0.024551	Loss2:0.027435	Discrepancy:0.008605
Train Epoch:58 [batch_index:0]	Loss1:0.050949	Loss2:0.023815	Discrepancy:0.009555
Train Epoch:58 [batch_index:100]	Loss1:0.042996	Loss2:0.081819	Discrepancy:0.012835
Train Epoch:58 [batch_index:200]	Loss1:0.065826	Loss2:0.062733	Discrepancy:0.007309
Train Epoch:58 [batch_index:300]	Loss1:0.020172	Loss2:0.087819	Discrepancy:0.008221
Train Epoch:58 [batch_index:400]	Loss1:0.055067	Loss2:0.014945	Discrepancy:0.005799
Train Epoch:59 [batch_index:0]	Loss1:0.009329	Loss2:0.010270	Discrepancy:0.010195
Train Epoch:59 [batch_index:100]	Loss1:0.022015	Loss2:0.017381	Discrepancy:0.009506
Train Epoch:59 [batch_index:200]	Loss1:0.025325	Loss2:0.033809	Discrepancy:0.007793
Train Epoch:59 [batch_index:300]	Loss1:0.059022	Loss2:0.039094	Discrepancy:0.008878
Train Epoch:59 [batch_index:400]	Loss1:0.029228	Loss2:0.007295	Discrepancy:0.007150
Train Epoch:60 [batch_index:0]	Loss1:0.020285	Loss2:0.023478	Discrepancy:0.009375
Train Epoch:60 [batch_index:100]	Loss1:0.034346	Loss2:0.035968	Discrepancy:0.008847
Train Epoch:60 [batch_index:200]	Loss1:0.014622	Loss2:0.032313	Discrepancy:0.010014
Train Epoch:60 [batch_index:300]	Loss1:0.039661	Loss2:0.041611	Discrepancy:0.009913
Train Epoch:60 [batch_index:400]	Loss1:0.093401	Loss2:0.027383	Discrepancy:0.011473
Train Epoch:61 [batch_index:0]	Loss1:0.007954	Loss2:0.016072	Discrepancy:0.010864
Train Epoch:61 [batch_index:100]	Loss1:0.012140	Loss2:0.019994	Discrepancy:0.014863
Train Epoch:61 [batch_index:200]	Loss1:0.012019	Loss2:0.029854	Discrepancy:0.007555
Train Epoch:61 [batch_index:300]	Loss1:0.012888	Loss2:0.057415	Discrepancy:0.011268
Train Epoch:61 [batch_index:400]	Loss1:0.031520	Loss2:0.051600	Discrepancy:0.005008
Train Epoch:62 [batch_index:0]	Loss1:0.018067	Loss2:0.034119	Discrepancy:0.009874
Train Epoch:62 [batch_index:100]	Loss1:0.022456	Loss2:0.036921	Discrepancy:0.007659
Train Epoch:62 [batch_index:200]	Loss1:0.015752	Loss2:0.048467	Discrepancy:0.009967
Train Epoch:62 [batch_index:300]	Loss1:0.022890	Loss2:0.035126	Discrepancy:0.009297
Train Epoch:62 [batch_index:400]	Loss1:0.042575	Loss2:0.085187	Discrepancy:0.012442
Train Epoch:63 [batch_index:0]	Loss1:0.010533	Loss2:0.008832	Discrepancy:0.012545
Train Epoch:63 [batch_index:100]	Loss1:0.070169	Loss2:0.039251	Discrepancy:0.007073
Train Epoch:63 [batch_index:200]	Loss1:0.010395	Loss2:0.012341	Discrepancy:0.010032
Train Epoch:63 [batch_index:300]	Loss1:0.008443	Loss2:0.011731	Discrepancy:0.007258
Train Epoch:63 [batch_index:400]	Loss1:0.037634	Loss2:0.010532	Discrepancy:0.006000
Train Epoch:64 [batch_index:0]	Loss1:0.026346	Loss2:0.019033	Discrepancy:0.007135
Train Epoch:64 [batch_index:100]	Loss1:0.029198	Loss2:0.046215	Discrepancy:0.007412
Train Epoch:64 [batch_index:200]	Loss1:0.026296	Loss2:0.099500	Discrepancy:0.009488
Train Epoch:64 [batch_index:300]	Loss1:0.011364	Loss2:0.070764	Discrepancy:0.007810
Train Epoch:64 [batch_index:400]	Loss1:0.075843	Loss2:0.030285	Discrepancy:0.007435
Train Epoch:65 [batch_index:0]	Loss1:0.042137	Loss2:0.042500	Discrepancy:0.006491
Train Epoch:65 [batch_index:100]	Loss1:0.030204	Loss2:0.035664	Discrepancy:0.005665
Train Epoch:65 [batch_index:200]	Loss1:0.048831	Loss2:0.056702	Discrepancy:0.012465
Train Epoch:65 [batch_index:300]	Loss1:0.021813	Loss2:0.008863	Discrepancy:0.005700
Train Epoch:65 [batch_index:400]	Loss1:0.009646	Loss2:0.018082	Discrepancy:0.009484
Train Epoch:66 [batch_index:0]	Loss1:0.042515	Loss2:0.008499	Discrepancy:0.007374
Train Epoch:66 [batch_index:100]	Loss1:0.056877	Loss2:0.079246	Discrepancy:0.009044
Train Epoch:66 [batch_index:200]	Loss1:0.016254	Loss2:0.014702	Discrepancy:0.004451
Train Epoch:66 [batch_index:300]	Loss1:0.063404	Loss2:0.076607	Discrepancy:0.009860
Train Epoch:66 [batch_index:400]	Loss1:0.023219	Loss2:0.026747	Discrepancy:0.005107
Train Epoch:67 [batch_index:0]	Loss1:0.030736	Loss2:0.012548	Discrepancy:0.007327
Train Epoch:67 [batch_index:100]	Loss1:0.013796	Loss2:0.026780	Discrepancy:0.006337
Train Epoch:67 [batch_index:200]	Loss1:0.012858	Loss2:0.075295	Discrepancy:0.010731
Train Epoch:67 [batch_index:300]	Loss1:0.018281	Loss2:0.100314	Discrepancy:0.011014
Train Epoch:67 [batch_index:400]	Loss1:0.062520	Loss2:0.102290	Discrepancy:0.010749
Train Epoch:68 [batch_index:0]	Loss1:0.055668	Loss2:0.026502	Discrepancy:0.010374
Train Epoch:68 [batch_index:100]	Loss1:0.070838	Loss2:0.053537	Discrepancy:0.005177
Train Epoch:68 [batch_index:200]	Loss1:0.024249	Loss2:0.056206	Discrepancy:0.008035
Train Epoch:68 [batch_index:300]	Loss1:0.033054	Loss2:0.027360	Discrepancy:0.009782
Train Epoch:68 [batch_index:400]	Loss1:0.012974	Loss2:0.025702	Discrepancy:0.009792
Train Epoch:69 [batch_index:0]	Loss1:0.056799	Loss2:0.029853	Discrepancy:0.008507
Train Epoch:69 [batch_index:100]	Loss1:0.022636	Loss2:0.014662	Discrepancy:0.008234
Train Epoch:69 [batch_index:200]	Loss1:0.004822	Loss2:0.024519	Discrepancy:0.007795
Train Epoch:69 [batch_index:300]	Loss1:0.078459	Loss2:0.029718	Discrepancy:0.006895
Train Epoch:69 [batch_index:400]	Loss1:0.024855	Loss2:0.026826	Discrepancy:0.009982
Train Epoch:70 [batch_index:0]	Loss1:0.041273	Loss2:0.007478	Discrepancy:0.009740
Train Epoch:70 [batch_index:100]	Loss1:0.031735	Loss2:0.022198	Discrepancy:0.012829
Train Epoch:70 [batch_index:200]	Loss1:0.078674	Loss2:0.064066	Discrepancy:0.005896
Train Epoch:70 [batch_index:300]	Loss1:0.009876	Loss2:0.026531	Discrepancy:0.011304
Train Epoch:70 [batch_index:400]	Loss1:0.097654	Loss2:0.033318	Discrepancy:0.006151
Train Epoch:71 [batch_index:0]	Loss1:0.067113	Loss2:0.048294	Discrepancy:0.009805
Train Epoch:71 [batch_index:100]	Loss1:0.009529	Loss2:0.021093	Discrepancy:0.011108
Train Epoch:71 [batch_index:200]	Loss1:0.018584	Loss2:0.058980	Discrepancy:0.005606
Train Epoch:71 [batch_index:300]	Loss1:0.025441	Loss2:0.028565	Discrepancy:0.004940
Train Epoch:71 [batch_index:400]	Loss1:0.020259	Loss2:0.012255	Discrepancy:0.005892
Train Epoch:72 [batch_index:0]	Loss1:0.079593	Loss2:0.017923	Discrepancy:0.007267
Train Epoch:72 [batch_index:100]	Loss1:0.023910	Loss2:0.086202	Discrepancy:0.008823
Train Epoch:72 [batch_index:200]	Loss1:0.006609	Loss2:0.013152	Discrepancy:0.007190
Train Epoch:72 [batch_index:300]	Loss1:0.010291	Loss2:0.027745	Discrepancy:0.008116
Train Epoch:72 [batch_index:400]	Loss1:0.050592	Loss2:0.041416	Discrepancy:0.004170
Train Epoch:73 [batch_index:0]	Loss1:0.033240	Loss2:0.054948	Discrepancy:0.011329
Train Epoch:73 [batch_index:100]	Loss1:0.028366	Loss2:0.030861	Discrepancy:0.009362
Train Epoch:73 [batch_index:200]	Loss1:0.021184	Loss2:0.013613	Discrepancy:0.009957
Train Epoch:73 [batch_index:300]	Loss1:0.061147	Loss2:0.013037	Discrepancy:0.005954
Train Epoch:73 [batch_index:400]	Loss1:0.012645	Loss2:0.059549	Discrepancy:0.007338
Train Epoch:74 [batch_index:0]	Loss1:0.022822	Loss2:0.012155	Discrepancy:0.007365
Train Epoch:74 [batch_index:100]	Loss1:0.057879	Loss2:0.078642	Discrepancy:0.008040
Train Epoch:74 [batch_index:200]	Loss1:0.040686	Loss2:0.012521	Discrepancy:0.011137
Train Epoch:74 [batch_index:300]	Loss1:0.126551	Loss2:0.025099	Discrepancy:0.008717
Train Epoch:74 [batch_index:400]	Loss1:0.022273	Loss2:0.014463	Discrepancy:0.007189
Train Epoch:75 [batch_index:0]	Loss1:0.012767	Loss2:0.040276	Discrepancy:0.007674
Train Epoch:75 [batch_index:100]	Loss1:0.028956	Loss2:0.012964	Discrepancy:0.007238
Train Epoch:75 [batch_index:200]	Loss1:0.030283	Loss2:0.081214	Discrepancy:0.007259
Train Epoch:75 [batch_index:300]	Loss1:0.057323	Loss2:0.100050	Discrepancy:0.011094
Train Epoch:75 [batch_index:400]	Loss1:0.031965	Loss2:0.012766	Discrepancy:0.007596
Train Epoch:76 [batch_index:0]	Loss1:0.042833	Loss2:0.102837	Discrepancy:0.003877
Train Epoch:76 [batch_index:100]	Loss1:0.057280	Loss2:0.017308	Discrepancy:0.009797
Train Epoch:76 [batch_index:200]	Loss1:0.052197	Loss2:0.022221	Discrepancy:0.005942
Train Epoch:76 [batch_index:300]	Loss1:0.025867	Loss2:0.020306	Discrepancy:0.004649
Train Epoch:76 [batch_index:400]	Loss1:0.036312	Loss2:0.038185	Discrepancy:0.008281
Train Epoch:77 [batch_index:0]	Loss1:0.013349	Loss2:0.008546	Discrepancy:0.006043
Train Epoch:77 [batch_index:100]	Loss1:0.019841	Loss2:0.031429	Discrepancy:0.005392
Train Epoch:77 [batch_index:200]	Loss1:0.054635	Loss2:0.046713	Discrepancy:0.008862
Train Epoch:77 [batch_index:300]	Loss1:0.005099	Loss2:0.012910	Discrepancy:0.009664
Train Epoch:77 [batch_index:400]	Loss1:0.062439	Loss2:0.059054	Discrepancy:0.004608
Train Epoch:78 [batch_index:0]	Loss1:0.014160	Loss2:0.014743	Discrepancy:0.002454
Train Epoch:78 [batch_index:100]	Loss1:0.010784	Loss2:0.015886	Discrepancy:0.012007
Train Epoch:78 [batch_index:200]	Loss1:0.012172	Loss2:0.034720	Discrepancy:0.008055
Train Epoch:78 [batch_index:300]	Loss1:0.029077	Loss2:0.023989	Discrepancy:0.006470
Train Epoch:78 [batch_index:400]	Loss1:0.027415	Loss2:0.032144	Discrepancy:0.006636
Train Epoch:79 [batch_index:0]	Loss1:0.007500	Loss2:0.014802	Discrepancy:0.006855
Train Epoch:79 [batch_index:100]	Loss1:0.011944	Loss2:0.016467	Discrepancy:0.007029
Train Epoch:79 [batch_index:200]	Loss1:0.033497	Loss2:0.049516	Discrepancy:0.010385
Train Epoch:79 [batch_index:300]	Loss1:0.015017	Loss2:0.022384	Discrepancy:0.006341
Train Epoch:79 [batch_index:400]	Loss1:0.070940	Loss2:0.072555	Discrepancy:0.011809
Train Epoch:80 [batch_index:0]	Loss1:0.019930	Loss2:0.021151	Discrepancy:0.009109
Train Epoch:80 [batch_index:100]	Loss1:0.015017	Loss2:0.036977	Discrepancy:0.008134
Train Epoch:80 [batch_index:200]	Loss1:0.004102	Loss2:0.011114	Discrepancy:0.005090
Train Epoch:80 [batch_index:300]	Loss1:0.030797	Loss2:0.032337	Discrepancy:0.010400
Train Epoch:80 [batch_index:400]	Loss1:0.024956	Loss2:0.010767	Discrepancy:0.008838
Train Epoch:81 [batch_index:0]	Loss1:0.023829	Loss2:0.018420	Discrepancy:0.009466
Train Epoch:81 [batch_index:100]	Loss1:0.013357	Loss2:0.030488	Discrepancy:0.007541
Train Epoch:81 [batch_index:200]	Loss1:0.041768	Loss2:0.039198	Discrepancy:0.007917
Train Epoch:81 [batch_index:300]	Loss1:0.021999	Loss2:0.008704	Discrepancy:0.010928
Train Epoch:81 [batch_index:400]	Loss1:0.042439	Loss2:0.017881	Discrepancy:0.004445
Train Epoch:82 [batch_index:0]	Loss1:0.037830	Loss2:0.021387	Discrepancy:0.010116
Train Epoch:82 [batch_index:100]	Loss1:0.042121	Loss2:0.042527	Discrepancy:0.009774
Train Epoch:82 [batch_index:200]	Loss1:0.029457	Loss2:0.010840	Discrepancy:0.007613
Train Epoch:82 [batch_index:300]	Loss1:0.020748	Loss2:0.018796	Discrepancy:0.011036
Train Epoch:82 [batch_index:400]	Loss1:0.081811	Loss2:0.064020	Discrepancy:0.007283
Train Epoch:83 [batch_index:0]	Loss1:0.023049	Loss2:0.041018	Discrepancy:0.007865
Train Epoch:83 [batch_index:100]	Loss1:0.014644	Loss2:0.045963	Discrepancy:0.008555
Train Epoch:83 [batch_index:200]	Loss1:0.010077	Loss2:0.010488	Discrepancy:0.008642
Train Epoch:83 [batch_index:300]	Loss1:0.025956	Loss2:0.014600	Discrepancy:0.007585
Train Epoch:83 [batch_index:400]	Loss1:0.062842	Loss2:0.030409	Discrepancy:0.009444
Train Epoch:84 [batch_index:0]	Loss1:0.012558	Loss2:0.020660	Discrepancy:0.008584
Train Epoch:84 [batch_index:100]	Loss1:0.016317	Loss2:0.025636	Discrepancy:0.009307
Train Epoch:84 [batch_index:200]	Loss1:0.017533	Loss2:0.017711	Discrepancy:0.008566
Train Epoch:84 [batch_index:300]	Loss1:0.030111	Loss2:0.009184	Discrepancy:0.003691
Train Epoch:84 [batch_index:400]	Loss1:0.048932	Loss2:0.071870	Discrepancy:0.007128
Train Epoch:85 [batch_index:0]	Loss1:0.062781	Loss2:0.032808	Discrepancy:0.011679
Train Epoch:85 [batch_index:100]	Loss1:0.025201	Loss2:0.061736	Discrepancy:0.005513
Train Epoch:85 [batch_index:200]	Loss1:0.029688	Loss2:0.009624	Discrepancy:0.010385
Train Epoch:85 [batch_index:300]	Loss1:0.013866	Loss2:0.024306	Discrepancy:0.010376
Train Epoch:85 [batch_index:400]	Loss1:0.006566	Loss2:0.018544	Discrepancy:0.008083
Train Epoch:86 [batch_index:0]	Loss1:0.041548	Loss2:0.013038	Discrepancy:0.007466
Train Epoch:86 [batch_index:100]	Loss1:0.015701	Loss2:0.023738	Discrepancy:0.011429
Train Epoch:86 [batch_index:200]	Loss1:0.009212	Loss2:0.011465	Discrepancy:0.010900
Train Epoch:86 [batch_index:300]	Loss1:0.012622	Loss2:0.044173	Discrepancy:0.007613
Train Epoch:86 [batch_index:400]	Loss1:0.013945	Loss2:0.040590	Discrepancy:0.007645
Train Epoch:87 [batch_index:0]	Loss1:0.012519	Loss2:0.013224	Discrepancy:0.009805
Train Epoch:87 [batch_index:100]	Loss1:0.023499	Loss2:0.050930	Discrepancy:0.006049
Train Epoch:87 [batch_index:200]	Loss1:0.007541	Loss2:0.015322	Discrepancy:0.008041
Train Epoch:87 [batch_index:300]	Loss1:0.011119	Loss2:0.013558	Discrepancy:0.008486
Train Epoch:87 [batch_index:400]	Loss1:0.031667	Loss2:0.015775	Discrepancy:0.005575
Train Epoch:88 [batch_index:0]	Loss1:0.013783	Loss2:0.007463	Discrepancy:0.006213
Train Epoch:88 [batch_index:100]	Loss1:0.014699	Loss2:0.025070	Discrepancy:0.004330
Train Epoch:88 [batch_index:200]	Loss1:0.027780	Loss2:0.021049	Discrepancy:0.005251
Train Epoch:88 [batch_index:300]	Loss1:0.013810	Loss2:0.021117	Discrepancy:0.005650
Train Epoch:88 [batch_index:400]	Loss1:0.088305	Loss2:0.048947	Discrepancy:0.009268
Train Epoch:89 [batch_index:0]	Loss1:0.038795	Loss2:0.110217	Discrepancy:0.010502
Train Epoch:89 [batch_index:100]	Loss1:0.012632	Loss2:0.073775	Discrepancy:0.012900
Train Epoch:89 [batch_index:200]	Loss1:0.012248	Loss2:0.008140	Discrepancy:0.006077
Train Epoch:89 [batch_index:300]	Loss1:0.019805	Loss2:0.047907	Discrepancy:0.005544
Train Epoch:89 [batch_index:400]	Loss1:0.054192	Loss2:0.037898	Discrepancy:0.005653
Train Epoch:90 [batch_index:0]	Loss1:0.025065	Loss2:0.040621	Discrepancy:0.005176
Train Epoch:90 [batch_index:100]	Loss1:0.007704	Loss2:0.008899	Discrepancy:0.011511
Train Epoch:90 [batch_index:200]	Loss1:0.031820	Loss2:0.030478	Discrepancy:0.009624
Train Epoch:90 [batch_index:300]	Loss1:0.017027	Loss2:0.021760	Discrepancy:0.003760
Train Epoch:90 [batch_index:400]	Loss1:0.055743	Loss2:0.013669	Discrepancy:0.008627
Train Epoch:91 [batch_index:0]	Loss1:0.026707	Loss2:0.027651	Discrepancy:0.008919
Train Epoch:91 [batch_index:100]	Loss1:0.014593	Loss2:0.020069	Discrepancy:0.010582
Train Epoch:91 [batch_index:200]	Loss1:0.015262	Loss2:0.036210	Discrepancy:0.007742
Train Epoch:91 [batch_index:300]	Loss1:0.132842	Loss2:0.024703	Discrepancy:0.005540
Train Epoch:91 [batch_index:400]	Loss1:0.025995	Loss2:0.027863	Discrepancy:0.010086
Train Epoch:92 [batch_index:0]	Loss1:0.007894	Loss2:0.009376	Discrepancy:0.010238
Train Epoch:92 [batch_index:100]	Loss1:0.033975	Loss2:0.030305	Discrepancy:0.007971
Train Epoch:92 [batch_index:200]	Loss1:0.010940	Loss2:0.024426	Discrepancy:0.013505
Train Epoch:92 [batch_index:300]	Loss1:0.026401	Loss2:0.022711	Discrepancy:0.008973
Train Epoch:92 [batch_index:400]	Loss1:0.039661	Loss2:0.023247	Discrepancy:0.006255
Train Epoch:93 [batch_index:0]	Loss1:0.012208	Loss2:0.018090	Discrepancy:0.009807
Train Epoch:93 [batch_index:100]	Loss1:0.008917	Loss2:0.022633	Discrepancy:0.007406
Train Epoch:93 [batch_index:200]	Loss1:0.068876	Loss2:0.031261	Discrepancy:0.008212
Train Epoch:93 [batch_index:300]	Loss1:0.049415	Loss2:0.061468	Discrepancy:0.006315
Train Epoch:93 [batch_index:400]	Loss1:0.050721	Loss2:0.023106	Discrepancy:0.006981
Train Epoch:94 [batch_index:0]	Loss1:0.028067	Loss2:0.035909	Discrepancy:0.006250
Train Epoch:94 [batch_index:100]	Loss1:0.041946	Loss2:0.051167	Discrepancy:0.006272
Train Epoch:94 [batch_index:200]	Loss1:0.025023	Loss2:0.030656	Discrepancy:0.008343
Train Epoch:94 [batch_index:300]	Loss1:0.020519	Loss2:0.051516	Discrepancy:0.009622
Train Epoch:94 [batch_index:400]	Loss1:0.015108	Loss2:0.035170	Discrepancy:0.008175
Train Epoch:95 [batch_index:0]	Loss1:0.026144	Loss2:0.017060	Discrepancy:0.006968
Train Epoch:95 [batch_index:100]	Loss1:0.019360	Loss2:0.028153	Discrepancy:0.009565
Train Epoch:95 [batch_index:200]	Loss1:0.014605	Loss2:0.015714	Discrepancy:0.008922
Train Epoch:95 [batch_index:300]	Loss1:0.065648	Loss2:0.050626	Discrepancy:0.004320
Train Epoch:95 [batch_index:400]	Loss1:0.041012	Loss2:0.050540	Discrepancy:0.008818
Train Epoch:96 [batch_index:0]	Loss1:0.074771	Loss2:0.030475	Discrepancy:0.004451
Train Epoch:96 [batch_index:100]	Loss1:0.024546	Loss2:0.046302	Discrepancy:0.008675
Train Epoch:96 [batch_index:200]	Loss1:0.029861	Loss2:0.054947	Discrepancy:0.007119
Train Epoch:96 [batch_index:300]	Loss1:0.010881	Loss2:0.015667	Discrepancy:0.008725
Train Epoch:96 [batch_index:400]	Loss1:0.066746	Loss2:0.028168	Discrepancy:0.003892
Train Epoch:97 [batch_index:0]	Loss1:0.068056	Loss2:0.009952	Discrepancy:0.008836
Train Epoch:97 [batch_index:100]	Loss1:0.010782	Loss2:0.020304	Discrepancy:0.008072
Train Epoch:97 [batch_index:200]	Loss1:0.016854	Loss2:0.011599	Discrepancy:0.011410
Train Epoch:97 [batch_index:300]	Loss1:0.003591	Loss2:0.018087	Discrepancy:0.010653
Train Epoch:97 [batch_index:400]	Loss1:0.006646	Loss2:0.023107	Discrepancy:0.006685
Train Epoch:98 [batch_index:0]	Loss1:0.019197	Loss2:0.010642	Discrepancy:0.009118
Train Epoch:98 [batch_index:100]	Loss1:0.013939	Loss2:0.004765	Discrepancy:0.008268
Train Epoch:98 [batch_index:200]	Loss1:0.023193	Loss2:0.056323	Discrepancy:0.007085
Train Epoch:98 [batch_index:300]	Loss1:0.111334	Loss2:0.016935	Discrepancy:0.012722
Train Epoch:98 [batch_index:400]	Loss1:0.023094	Loss2:0.032900	Discrepancy:0.011105
Train Epoch:99 [batch_index:0]	Loss1:0.027906	Loss2:0.006747	Discrepancy:0.011402
Train Epoch:99 [batch_index:100]	Loss1:0.020927	Loss2:0.028538	Discrepancy:0.007980
Train Epoch:99 [batch_index:200]	Loss1:0.032618	Loss2:0.030729	Discrepancy:0.007552
Train Epoch:99 [batch_index:300]	Loss1:0.032643	Loss2:0.042456	Discrepancy:0.005641
Train Epoch:99 [batch_index:400]	Loss1:0.041084	Loss2:0.011413	Discrepancy:0.005335
Train Epoch:100 [batch_index:0]	Loss1:0.018212	Loss2:0.014911	Discrepancy:0.007084
Train Epoch:100 [batch_index:100]	Loss1:0.026765	Loss2:0.034713	Discrepancy:0.005837
Train Epoch:100 [batch_index:200]	Loss1:0.019685	Loss2:0.038276	Discrepancy:0.007955
Train Epoch:100 [batch_index:300]	Loss1:0.025499	Loss2:0.080448	Discrepancy:0.007517
Train Epoch:100 [batch_index:400]	Loss1:0.055820	Loss2:0.016618	Discrepancy:0.008400
Train Epoch:101 [batch_index:0]	Loss1:0.020542	Loss2:0.008758	Discrepancy:0.007171
Train Epoch:101 [batch_index:100]	Loss1:0.046996	Loss2:0.036983	Discrepancy:0.008714
Train Epoch:101 [batch_index:200]	Loss1:0.011371	Loss2:0.028028	Discrepancy:0.005947
Train Epoch:101 [batch_index:300]	Loss1:0.014860	Loss2:0.017349	Discrepancy:0.004918
Train Epoch:101 [batch_index:400]	Loss1:0.014834	Loss2:0.015731	Discrepancy:0.011278
Train Epoch:102 [batch_index:0]	Loss1:0.011181	Loss2:0.024823	Discrepancy:0.008038
Train Epoch:102 [batch_index:100]	Loss1:0.019276	Loss2:0.018240	Discrepancy:0.009501
Train Epoch:102 [batch_index:200]	Loss1:0.034772	Loss2:0.042242	Discrepancy:0.007131
Train Epoch:102 [batch_index:300]	Loss1:0.027383	Loss2:0.027353	Discrepancy:0.006850
Train Epoch:102 [batch_index:400]	Loss1:0.014417	Loss2:0.039639	Discrepancy:0.007589
Train Epoch:103 [batch_index:0]	Loss1:0.033404	Loss2:0.025452	Discrepancy:0.007226
Train Epoch:103 [batch_index:100]	Loss1:0.076434	Loss2:0.030104	Discrepancy:0.011062
Train Epoch:103 [batch_index:200]	Loss1:0.012665	Loss2:0.015891	Discrepancy:0.007039
Train Epoch:103 [batch_index:300]	Loss1:0.055811	Loss2:0.038274	Discrepancy:0.010246
Train Epoch:103 [batch_index:400]	Loss1:0.038061	Loss2:0.027611	Discrepancy:0.010367
Train Epoch:104 [batch_index:0]	Loss1:0.041262	Loss2:0.012197	Discrepancy:0.008898
Train Epoch:104 [batch_index:100]	Loss1:0.049425	Loss2:0.060226	Discrepancy:0.010050
Train Epoch:104 [batch_index:200]	Loss1:0.034118	Loss2:0.080993	Discrepancy:0.008630
Train Epoch:104 [batch_index:300]	Loss1:0.035255	Loss2:0.026739	Discrepancy:0.007555
Train Epoch:104 [batch_index:400]	Loss1:0.104984	Loss2:0.049638	Discrepancy:0.011661
Train Epoch:105 [batch_index:0]	Loss1:0.011560	Loss2:0.008474	Discrepancy:0.007146
Train Epoch:105 [batch_index:100]	Loss1:0.013687	Loss2:0.007244	Discrepancy:0.008912
Train Epoch:105 [batch_index:200]	Loss1:0.040812	Loss2:0.024816	Discrepancy:0.009101
Train Epoch:105 [batch_index:300]	Loss1:0.050977	Loss2:0.038438	Discrepancy:0.008366
Train Epoch:105 [batch_index:400]	Loss1:0.095222	Loss2:0.065960	Discrepancy:0.006830
Train Epoch:106 [batch_index:0]	Loss1:0.026465	Loss2:0.013606	Discrepancy:0.008377
Train Epoch:106 [batch_index:100]	Loss1:0.012497	Loss2:0.074137	Discrepancy:0.010904
Train Epoch:106 [batch_index:200]	Loss1:0.049518	Loss2:0.042454	Discrepancy:0.005801
Train Epoch:106 [batch_index:300]	Loss1:0.038813	Loss2:0.020009	Discrepancy:0.009808
Train Epoch:106 [batch_index:400]	Loss1:0.030519	Loss2:0.044198	Discrepancy:0.005099
Train Epoch:107 [batch_index:0]	Loss1:0.081364	Loss2:0.016612	Discrepancy:0.009907
Train Epoch:107 [batch_index:100]	Loss1:0.009226	Loss2:0.043066	Discrepancy:0.009063
